resonance_radical_smiles,PCA0,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40,PCA41,PCA42,PCA43,PCA44,PCA45,PCA46,PCA47,cluster
[O]C1=COOC1,-5.881933482493077,1.2574428413543786,-2.420326249515649,-0.8633902797998132,-0.7487584166819883,0.6213839692522223,-1.1708120906033113,0.4044173103673661,0.06100250013088105,0.7595038750366642,-1.552287173046925,-0.19056087190850365,-0.030633884505685844,0.1143663615208772,0.6895884847051071,-0.17195726747088186,-0.6958647663694193,0.13866917998521328,-0.3284213980426302,0.6278076589629823,0.20946482923073687,0.10719225808327996,-0.07988340023982776,0.03512768945477304,0.03611596866282869,0.09362280822294282,-0.057146419857017995,-0.022337442974046058,-0.1515694020703387,0.018814738808385335,-0.09037488051691948,0.08180474080459271,0.09386439579137572,0.19887857409567122,0.03188622205004033,-0.044069283826536076,0.1399577001235434,-0.041674002180251135,0.16170274150715405,-0.05051422688610366,-0.10775454457056201,-0.1817447444998327,-0.008482473992111779,0.007825942828274224,0.11400455810555826,-0.1440765114492186,0.27436362782774587,0.16184309999607915,13
O=CC1=CC(O)[CH]C1,-2.5292718259875553,3.154353352753453,-0.8924852434987691,-0.0773071556686238,1.1888524436838273,0.5112326025914691,1.119274632850776,0.37225332039425074,-0.10967039933043214,0.2247193741546602,0.31985204103229564,-0.1917569607616558,0.6794352521129612,-0.6536060008481784,-0.12504939654394456,0.042150810638446355,0.16220302094575406,-0.19969047145592164,-0.2778324421589977,-0.2850574679011993,-0.2922389794801555,0.25851266339784207,-0.1311726779407933,-0.15084991565291359,-0.27126010109076126,-0.17038775689005786,0.10909549339414025,0.15820496869645917,-0.29636937314488365,-0.16105695842874504,0.03898143826379189,-0.26393979763550623,0.08672204422625845,-0.28181979768065923,-0.1496429519686595,0.43786689677595053,-0.039032786615246354,-0.11184832633056703,-0.038433166197259866,0.012770489495731353,-0.002787321124992467,0.0930127127209894,0.18099637369040372,0.17814471911168175,-0.1359837091316404,0.042110236580481165,-0.268124659298232,-0.09267531509779553,2
[CH2]C1OCOO1,-4.1969900327276255,1.505889959699872,-1.2046216782766905,1.0176481475549624,-2.216165162919637,-0.17715615247767344,-1.2458918008563733,0.41295605505484123,0.7151727738493701,1.9456018748889687,-0.10786661077371106,-0.14089183512690942,-0.5505285001693098,0.49320654975081424,0.7416415166714593,-0.2154926904628403,-0.8453456933265775,-0.20320988218923416,0.06082994227074652,0.49546047128452597,-0.3534006814879927,-0.07638046489498097,0.10239158081560265,-0.05455382257660371,0.18009413158651574,-0.10391309800337903,0.004057796315338358,0.15773707502163284,0.008348508811273038,-0.18195362780497246,-0.008451647965727059,-0.1385915812005278,-0.1121917555501898,-0.07399146802092882,-0.09103053835885631,-0.02928102121964426,-0.18494405161169564,-0.4458035494983083,-0.1330098633810453,0.3116853123973052,0.043558830418260634,-0.1384854383731549,-0.07686452097225392,-0.09816658428772496,0.02903578017011744,0.1540172694827784,-0.02633357295128168,0.055862584783040944,13
[CH2]C(=CO)C(=C)C=O,-2.64855430071206,0.20403763183387916,2.6552313155759477,3.747003197789225,-0.4237847360850546,-0.8829187332192606,1.81477343401139,0.3872824053260986,-0.6296045701615157,0.19306466561684854,-0.369273305315714,-0.24920359330875208,0.7394168391950877,0.1837701057735451,-0.6081507472536476,0.1673782139107882,-0.17835567985199147,-0.3940014611447051,-0.43725093194921993,0.44568234589774464,-0.06935774955526915,0.11858526235974048,-0.4236694854600862,-0.22473502066657058,-0.24953049054866092,-0.16190724558211747,-0.18676537233328672,0.3986142096681126,0.29931112675936145,-0.04387428751589417,0.019815146934108584,-0.019967150186218193,-0.32802288498374754,-0.3906477195261363,0.35566879874961865,-0.37296024388990345,0.7766862360004652,-0.14836808620880532,-0.6186300459998594,0.4597609390416962,0.14003751408141168,-0.17291361843685568,0.1294466813779202,0.25895459113683483,0.1593716407964511,-0.3092997698273264,-0.6042876421409368,-0.029381081873020673,0
C=C([CH]O)C(=C)C=O,-2.6328284284337267,0.2115160269448142,2.687529234365249,3.8030618597146177,-0.4481785154393736,-0.9477135002240386,1.7676236155534302,0.405676457864278,-0.7516384214413564,0.21407213926437868,-0.323224360355829,-0.19370950113383603,0.8386943925316441,0.18302412318404843,-0.7614619450373198,-0.21398867093388305,-0.23292305537841723,-0.4793975772248003,-0.6246827121417582,0.6487730419897804,-0.33697888047726837,0.14606982737131488,-0.6737202477526779,-0.24642533979523532,-0.23687629003007324,0.06353288011305502,-0.609123632469013,0.17455879344090167,0.23637881491271098,0.20263998236738587,-0.1149009233799538,0.02668387228784649,-0.1817797595771284,0.06446120951282144,-0.08662546958540818,0.0837189143324412,0.46437312026844574,0.004521595700080737,-0.28388152028479025,0.14216768592549608,-0.12240190093204902,-0.14796261159621096,0.5220788124842961,0.40578070556721685,-0.19705229229573773,-0.2433694704993086,-0.5313955888685619,-0.08316943917956947,0
[CH2]C(C)O,-0.8939847328176296,-1.3299248963837578,-0.38958220725143905,1.358852195133083,-0.07357045979948769,-1.1124107025729788,-0.2445842397803031,0.24634353081640012,1.5905473493824491,-0.6727439011285816,0.3462806689124204,-0.8430025303658275,0.27995972574692657,0.15944622796109145,0.17867849795051635,-0.2086506300653218,-0.12571533226113596,-0.32289716954687436,0.2894456928523218,0.04175133938759553,0.09851435283288762,-0.07502497186549414,0.2268922251700656,0.08059821642383126,-0.23149749578767262,-0.015352326926581845,-0.06994148167637726,0.2586983768216537,-0.035777010584426915,-0.14851309731129128,0.12886197312353237,-0.06426355986871594,0.0763873710691397,0.12199647465280586,-0.0062069854999012904,0.16432137365949265,0.015042629597118105,-0.13524313057825751,-0.007847448561150182,-0.2838773621724417,0.14630553641439142,-0.0724183903474266,0.1291004807589589,-0.004196940765664493,-0.2174132610172646,-0.10620767077451876,0.0789321428067117,0.04108405121756917,3
[CH2]C(C)COC,4.483802723770047,-1.6354204857155918,0.345941769787222,0.3589957176132535,-0.19452949150942717,-0.6778942382379327,-1.6871194025774767,-0.5605962415811522,1.6138650360806894,-0.6330297424585611,0.3578088757368715,-0.5208488708514795,-0.2065145622192972,0.002532451201412082,0.007204942540965354,-0.22163948997995067,-0.18902168555012006,-0.4945266456038569,0.25448562708187733,0.12481237523710777,0.19409194792083387,0.21219804232022302,0.1252438114753672,0.22325296708668513,-0.2658531802699591,-0.016859822001033507,0.1621862666628023,-0.21123094389761354,0.23578424042886909,-0.190970799176619,0.02697761747502341,-0.2866636869463551,0.19664608034167466,0.09606886919699019,-0.28616694748032584,-0.24996336766756935,-0.11948474698976623,-0.16822171295407304,-0.2292333928919939,-0.37845477976538905,0.1726723979858208,-0.11522368084160065,-0.06995878059153196,0.2624073430828917,-0.3143877385060736,-0.2962914489554414,-0.13545228888155317,-0.20354445879859315,1
C=CO[C]=O,-5.908264963042759,-0.6673999305718545,0.4712557207719302,1.4874632321392658,0.0703379567832144,0.2521487946027124,-1.0091790953786455,-0.9121497008292025,0.10146770495245631,-0.4020003841837591,0.4399581017628214,0.5241814984541608,-0.4055223320997354,0.1826000411701433,0.14385201035686693,0.21069972750199398,0.1618810943447341,0.3552961762751925,-0.09263148870827048,-0.03937443132614482,0.024507754248531872,0.057440607884749605,0.16053881076058066,0.25257379835764726,0.19166196370337005,-0.25666438276196596,0.14412905429136025,-0.44599201971147817,-0.008081910882739587,0.1522099535752319,-0.15366562897660982,0.051269617867222665,0.16443281184110728,0.24424493084551124,0.00645698731115864,0.16062196765829403,0.06144055793160494,0.09588509178390177,0.043597060486247376,0.16980529513758885,0.029183585124310737,-0.1050209087978075,-0.08662794581678296,0.17610542896760753,-0.07121441215522116,-0.3094581757546935,0.031102335117625352,0.2457286702778853,4
C=C(C)C(O[O])C(=C)O,0.84047210100207,-1.2229840534696883,0.9669219636862958,2.61307183557937,-0.8574309132620008,-3.208488772260354,1.3194432561091702,-0.5922599618737286,0.06651795873256647,-0.04744575297058886,-0.2607223575111538,-0.6444809188055511,0.5861878629133115,0.1484119156228793,-0.6935742423295648,-0.7704889189279102,-0.47189375965400415,0.5124187766674241,0.01307167486003575,0.3004425282082918,-0.2944274516902099,-0.541853005956255,-0.5531333888852925,-0.07485667673767263,-0.07440257264132834,0.1955487947393731,-0.7052468161308828,-0.22396711162024102,0.19705877135657363,-0.3096175334980657,-0.30500938925051757,-0.08695248888351909,0.40721614385351884,0.28022267794183053,-0.136512217863286,-0.019022635579450546,-0.32110953365927053,-0.09559576235403758,0.1067613391617793,-0.19416594948242216,0.1273529356851516,0.03977804300938754,0.19140092520161983,-0.024083183702993168,0.23397625815082695,0.24777281494106604,0.08276202596272948,-0.04800705076874939,3
CC[CH]OC,2.778730340516848,-2.2402317640742635,-0.2138456700241961,-0.8183605325745539,0.6674262113210946,1.4748031108643698,-1.4386626480866394,0.4183457764297132,0.4491793669018636,-0.43840129859588856,0.6332911536791894,0.3987420936277828,-0.603316073357549,-0.16092241373362884,-0.6782388125642758,0.2799909041664588,-0.5671908833891501,-0.48585396573307493,0.09006721019334878,0.17424346688567288,0.26165127724723436,0.09334361579801913,-0.3858503469127537,-0.570922024473105,0.25688009033213016,-0.14266051886849634,0.1122512144543815,-0.127632589706891,0.5140596343073928,0.13741086205986017,-0.15197891834560276,0.20617075599855933,0.21027704047096363,-0.10193481929392721,-0.532893296134927,-0.37373774943479704,-0.30201987471217145,0.22328203496875,-0.1567586452055216,0.11147191560671632,0.34343091494434697,-0.2081341515646061,0.00669356350053706,0.4904385883117041,-0.3647300205537114,-0.09803825855400618,0.2741645509232609,-0.30563383739275746,11
[O]OC1CCO1,-4.072175159505599,2.372987897389384,-2.185968878014247,-0.997919540172257,-2.4195763715816074,0.9065635469857404,0.26516359904565323,-0.9584368099167793,0.1786472222099922,0.2091492246937531,1.2199231407504216,0.4106019270424668,-0.19831467742299733,0.05670122066810829,-0.16252150151134,-0.4110228579041914,-0.47078928159735006,-0.07610836724113419,0.2682553018785853,-0.16879525459313116,-0.2981881765912235,-0.5311945568585702,0.06970238771930788,-0.19799563161478928,0.24379701928212746,-0.028665423240573782,-0.08193365826171875,0.08674112206511521,0.2674530739818923,-0.05808362366948882,-0.04203666801533933,0.2575282710287814,0.2171988126627078,-0.13271674263102243,0.31499215898948496,0.07877047940680337,0.021039292723608462,-0.0888622289431252,0.37164499216921615,0.19436128739565883,-0.13983398542871647,-0.08815759372672513,0.09158320207025535,-0.14808956338612783,0.009699119176404597,-0.11755345580815223,-0.1316858220988057,-0.1648986845060353,13
[CH2]C1=COC=C1O,-4.215779726566153,1.4085537062809668,-0.4903324133248372,1.0697885091305492,1.3387777416698619,-1.8062001416692752,-0.9039318160364473,1.101236248150262,0.29073918310499297,0.03380965890666247,-1.29044793398498,-0.12425752637121915,0.3155637807831678,-1.0765200641513282,0.08210088727212414,0.13459241674724517,0.021497914125380675,0.29182612174438266,0.15803079213025592,-0.21474373180413708,0.1892769946623245,0.2780488613856091,-0.42928413494655,0.20685039572178174,0.060998421369748125,-0.020883677074283,0.04507478815622234,0.3769189401700855,-0.26377018735421476,-0.021068373623868736,-0.03525752427207684,0.056222093635489294,0.06590441526079696,-0.07316855290752705,-0.05248754436539232,0.24102532219716954,-0.005929231426800995,-0.05096988719672393,-0.01383734066022941,-0.05658001227549757,-0.08986836904470744,-0.09362650798222236,0.25413387428459927,0.22488301773253896,-0.09383798415965543,-0.21480143864293746,0.16425056865378423,-0.011210007214369934,2
C=C1[CH]OC=C1O,-4.204990037695179,1.3922814955836953,-0.5044799610921349,1.091553972095007,1.344211918440758,-1.8360003374644556,-0.8965621468788721,0.9516757177014029,0.5251250110045163,-0.04196129710651392,-1.3504222034514755,-0.29049972691153275,0.3676650162779327,-1.0937916870981783,0.07577888168668911,-0.03448545586217372,0.08527778910611511,0.21270742423065742,0.2099622451912083,-0.01523197088109626,0.1519264789674605,0.3913158956696813,-0.1373432073439784,0.49237350256606116,-0.13821951675377744,-0.1360219767543828,-0.04658879434586192,0.4864189693562594,-0.08734527395409518,-0.05534459032743538,0.014990295481097118,0.04451383134968258,-0.026295188858808553,-0.25388083005003553,-0.04204181644081157,0.42838914895233327,0.19524039783750213,0.03493728797577367,0.029533939736378856,0.024562450118691365,0.09778671647268668,-0.03463920706110536,0.6099090696085161,-0.15893442634250177,-0.07126018069196668,-0.33406083944063214,0.2252235755821797,0.03931520037368517,2
CC1(O[O])CO1,-2.453355447925315,-0.7732820774809438,-2.6160668917589867,-0.8050022974795582,-1.198126185749663,0.8711991094999721,-0.6577919154191765,-0.5312783313455063,0.19890626270699066,-0.16660585235652345,-0.4048932983822814,0.5422420374677893,-0.1985246825582594,1.1679016398717048,-1.0388792037478096,-0.16401480704812468,0.4784448840271004,-0.08894743353392524,0.3813920968457026,-0.7297699066227592,0.06421322803441089,-0.5776131957038303,-0.05715862418064239,0.1703815561870401,-0.26396650174166464,-0.02113832305583059,-0.10371925567445103,-0.17270864622005028,0.0963404364021136,0.34263547074940287,0.1470608614566917,0.3249673060240272,0.2426258784580981,-0.06909880345915173,0.10169146516662146,0.30429450099228994,-0.24089885840324798,-0.6127373435646405,0.04699560385029435,0.13394362226801834,0.09674284461957797,-0.071280891002775,0.30925431190431574,0.07124931778576618,-0.039465351083141316,0.10050190781547688,0.2644849408082823,0.17489665274239208,12
C[CH]C1OOC1=O,-2.6700491565524267,-1.4610226389762178,-1.690108509942889,0.05512417374546538,0.36701433798181893,1.685759966945076,-1.0764731046814153,0.33531005635332634,0.42781444622224934,1.832538149473471,-0.23798459423462268,-0.24882612490429107,0.22235132497879698,-1.0799905895049446,0.10959026031903805,-0.11799014277962941,0.22180429541357494,-0.14748150162126256,-0.1670024087791838,0.2614534572816075,-0.074351337042038,-0.44613730861138456,0.16076529147000612,0.3301739601876147,0.788914082333808,-0.11593546431301138,-0.3755407400351457,-0.40387975544091226,0.1644786772508411,0.23678784253295312,0.3416338890162858,0.10391954622844699,-0.40210262148228265,-0.4291104823163975,-0.28193186694859707,-0.28994513532302396,-0.05912711179922074,-0.21232259240633944,-0.18638241501968048,-0.4357481261705444,0.636227388549865,0.32397558572463564,-0.19760110725952823,-0.3652642406585342,0.2612039774477044,0.30297991078061376,-0.03473979268152617,0.018814301037401025,12
[CH2]CC(C)(C)OO,4.489022349558904,-1.8657184128524924,0.34199912973080115,0.20900495800341004,-0.4732396951806702,-1.1159239257736184,-0.7713880339497807,0.7533782942000845,0.7523051963367251,-0.05389443776021806,-0.08851825722246724,1.9112423372795329,0.6646825539244178,0.3096814892708017,0.9680483919633334,0.2532955726936878,-0.3219043059676836,-0.24764022154382478,0.232433955880778,0.40796192360800043,0.1858008986269673,0.3970676931556587,-0.09542530253158857,-0.9564101839806995,-0.8804184639532863,-0.29749318805397407,0.47240200335751326,-0.1617791488138822,-0.5890314685680116,-0.1562424968375695,-0.13914005124638057,0.14000965412263475,-0.23790157782560242,-0.17984771924787038,0.16457399086882143,0.3512179685110396,-0.34982723295705487,0.12435669586852711,-0.5290000849014284,-0.3036110061388577,0.1850438596262268,0.26459704360312436,-0.15930410864929978,0.08018903131249999,0.15610929887831423,-0.10849857034611343,0.033703067027058595,0.03461859229537798,1
CC(C)[C]=O,0.7643364945575826,-3.1357820539959493,-2.404241017753937,-0.18177569680594335,0.7751063857600542,0.6276593147645259,-1.078263977912619,-0.5776217468294859,1.3904910083581588,-0.9581441413191965,0.737504420898382,-1.0274941818038494,0.4093205315585702,0.37844003592149106,0.33974752062074864,-0.29286950921459315,0.5743393175716648,0.06669375643082766,-0.1342287899745494,0.5886652707989858,-0.12582426719865902,0.32576121302532496,0.5256357993927863,0.4337817649622013,-0.18724141520460677,-0.32440397457855,-0.15575468795114195,-0.07239072719697887,0.13964333445168473,0.15902626338790485,-0.20095784739461742,0.0847155094043201,-0.0918844713714248,0.24079482487956164,-0.1406072123771086,0.12450752101525007,0.13756950717710395,0.19045036535685086,0.022312744635343277,0.0888457430216217,0.15089145410721172,0.036452028203287926,0.22815500622109472,-0.0676215001478405,-0.22375313714153766,-0.23659187154434497,0.0002665272625784181,0.33916549053782374,11
[CH]=C(CO)C(C)=O,-0.6960771904510972,-1.778448127359124,0.5541128031836134,-1.675502556161993,0.13974606645573187,-0.7864828118501018,0.8500268510995859,1.405146103513803,-0.8841535887781884,-0.17571530871639265,0.48678521991658075,-0.8766533303847782,0.22373876816088256,0.3397210218244289,0.23576130372005677,0.010767262769308438,0.10664452676277335,0.2108840199614115,0.41923373374926026,-0.11905854405217062,0.3174954729022959,0.25494500797124525,0.07564877540699841,-0.08186986854864647,-0.003309334261731048,1.0367064119907152,-0.09230729506563096,-0.10892495801141225,-0.45042398278775153,-0.08667624799692838,0.8369173412810841,0.1450992103439278,0.014696109694868285,-0.5150491101804615,-0.30849165276873997,-0.17939007946108715,-0.23553220405862021,0.31778019213918157,0.13032492246520494,0.406434129310376,-0.2694164332791422,0.11482611337941806,-0.14035122862250757,0.08217059455106211,0.28014611643373294,-0.0017051136158583997,-0.000751120571617972,-0.2169122007492476,12
C[CH]CO,-0.677521154846546,-1.1822134183098854,0.7627936769667691,-0.8689830519003212,0.45044113611413944,0.9922063550254252,-0.4058161468007699,1.475194686645491,0.3109931539846632,-0.3567807672322449,0.4681001281619119,-0.09673373727772583,0.02271760718398493,-0.11348814386524411,-0.07574838140905744,-0.27372463493404253,0.0680556393935612,-0.2996888782910315,0.36660856541601283,-0.033400165925361956,0.3550598279751857,-0.1512076748255985,-0.07964753050323856,-0.07625541974527814,0.12616516974829428,-0.29688112077547796,-0.24440691845162762,-0.2799870159586669,-0.24118411552065494,0.39337180841041136,0.7260758800937651,-0.06692385493535015,0.061660852899100234,-0.16498358297834118,-0.05197548349619342,-0.18533884764697917,0.05257533633635589,0.04152553411088262,0.20108748573763455,-0.22406403650388115,0.34114477238022445,0.4014460227014572,-0.2460198320040208,-0.32038614178369657,0.20355186722169274,0.07573880674706956,0.008372999648422561,-0.14699488835174768,12
[CH2]C(C)=COCC,4.510178832285906,-1.8107062224351012,0.8561370249133374,0.8151930562598788,-0.0015142760536567784,-0.025689386869669466,-0.8593531459330855,0.3375922650534598,-0.25308245559217085,-0.16880309935054774,0.2911224749711804,0.005924951662636719,-0.7008396071050748,-0.17076857878637067,-0.4381445122834437,0.27084305397211456,-0.5304815052394265,-0.1461192234560829,-0.053323931997171364,0.05172997402545811,0.27890187665303867,-0.1761039139608979,-0.07069790260509753,-0.15571080927377323,-0.005179674108846432,-0.17668112127985572,0.47137630511716344,0.21848765454415056,0.25914306329388914,-0.0450923535016036,0.13929662058633122,0.1484274161890126,0.09891776958436717,-0.6199032416705017,0.07251504289817039,-0.20131754741697364,0.017828012446070594,0.03152605336686176,-0.11582235863580236,0.19923454259371629,-0.008435508509566878,0.017462505710604728,0.14079010589342983,-0.14301875865281052,0.07383037224956812,0.015376015976027753,-0.13166532229418518,0.3995055442060244,1
C=C(C)[CH]OCC,4.55248367736973,-1.5912618935920917,0.7102365045107049,0.8311098364444603,-0.2891012006119797,-0.04676905395346317,-0.7917129962642058,0.30645089825231553,-0.4141855141352424,-0.26852888012626713,0.3476412383933862,0.0177672516563002,-0.6401313831809651,-0.1331278763170562,-0.58593349574161,-0.011931818078441705,-0.5896189347531219,-0.1576441672962425,-0.24544759904281935,0.23237204848767345,0.0068604124468510585,-0.1283878599907886,-0.37520847786347755,-0.286562718588834,0.035093198215213846,-0.08717092481690952,-0.14370604769976447,-0.09960955669081119,0.2880433225390498,0.2058655369833878,-0.08560922521299684,0.14896132493710945,0.04547467157658308,-0.030203852699321368,-0.08561643423723538,0.16560545215727349,-0.055662165808367046,-0.010726513412256163,0.07586601602567689,0.0626899519009876,-0.10070074025876176,0.13326781144822136,0.08139116105177885,0.19396795164330288,0.06260588982347627,-0.0505517636054192,0.03758156691275553,0.22098988864625385,1
[CH2]C1=COCC1=CO,-2.5165396172849355,2.516762441035031,-0.1472677223724975,1.5446861045564004,-0.7325289802409609,-0.14097735775243683,0.2903051592505086,1.060064723854065,0.19379577544631316,-0.216979516915466,-1.1362702293507547,-0.08584868359114962,0.23618395499620745,-1.016164714373906,0.19080547964431605,0.09065997834880793,-0.12724239258219242,0.36470796550997286,0.25064123448332387,-0.09101400544287262,0.3682485429381445,0.3926691524787623,-0.5395818739779197,0.13768974064497214,-0.33507995439389576,-0.09527954000795792,-0.12500902660068394,0.3382204864559501,0.04730699171722766,0.182859497425213,0.5363447876078654,0.1387947070859904,0.07473751169057939,-0.0670393070756794,-0.14639750195807968,-0.07647629371580378,0.5086931156274532,0.008798919036805904,0.12649762557190863,-0.08421646045107452,-0.34683510778356474,-0.5392670215830999,-0.3106715378550295,-0.13170546267890043,-0.18891474356292198,-0.24565258848010949,-0.18737984145771852,0.009245785754724728,13
C=C1[CH]OCC1=CO,-2.5288419215219937,2.5223490439297573,-0.2087138136784175,1.6178488325091236,-0.7090282809035668,-0.11169857675744366,0.2976140396934749,1.0125142536125358,0.20005708406154382,-0.23370921463355543,-1.141610019758979,-0.041899165872777484,0.25089461650993766,-1.1310168005729881,0.07958355564287994,0.15662483910266806,-0.17995489131107353,0.3773311915921334,0.074261620011167,-0.10904174838589459,0.33526243828809354,0.23726457604670392,-0.3805842233050095,0.03116774352038802,-0.20120443719389977,-0.03459599793266836,-0.17398847217650149,0.46862741857156504,0.11858174989943832,0.006531569045698561,0.19717949345580443,0.07724447507645218,-0.11586347829326588,-0.0031963887033159694,0.12480264648837726,-0.1382957737865164,0.6420786770365564,-0.16347281396055788,-0.09541068441865182,-0.07861218101093582,-0.1831454826609821,-0.2595594961800334,0.015131817377977272,-0.051494844948485594,-0.009916082911655945,-0.34166708508882854,0.10731407190460761,-0.017736755715688966,13
[CH2]C=C(C)O,-0.8788615046961805,-1.480791339112459,0.11405153722492764,1.8647169918819215,0.1566495106722223,-0.42761481019611214,0.7035531179210432,1.1474007396290204,-0.22874672398468895,-0.21437150998664178,0.28448831046984685,-0.295804528504913,-0.3022218277638137,-0.023947159694200883,-0.21029845945480802,-0.10681238331489866,-0.3488347226184865,0.01827522783088607,0.3086862004750504,-0.07306535650128643,0.1842296341604536,-0.10302109086117474,0.023504326984940784,0.20187754211224748,-0.31885350435667026,-0.018744749320914883,0.2777559144772526,0.19075103021665502,0.23582816971161105,-0.30131706805423547,-0.23905994371003245,0.005026769601753633,0.13134464279389393,0.015989967594682134,0.052030605078783355,-0.003942197319861735,-0.2628231776049282,-0.15983853596754208,0.14544454502247847,-0.36024509034694896,0.05595960625902751,0.3749696349115882,-0.30362616369157425,-0.16982642447167995,0.10644911749048998,0.16011487164724603,0.26991809504355413,0.24653681128375216,3
C=C[C](C)O,-0.8793707419991158,-1.463529876912622,0.16403019073143832,1.9679139187941384,0.15774967947690238,-0.42064392959781716,0.7062700617230259,1.0792749027159174,-0.194641071863488,-0.18084850708672734,0.2316681089367587,-0.24860545045962973,-0.2282477876131571,0.037200035247526186,-0.1517248302267577,-0.010588631517939843,-0.5324967746236762,0.189047650625048,0.3569527228847986,-0.4323887465485832,0.3914435372910249,0.10080425444834042,0.5164260068163297,0.1589612170429207,0.16729894181334,-0.08129637834814986,0.19610882892396048,-0.4871180919692889,-0.08183175484745968,-0.18853275161056368,-0.6332511769006857,-0.20548332179096288,0.13831551284440602,-0.11719458095999932,0.09935089481885952,-0.008323186622011008,-0.08668678847499278,-0.0015810391570306769,0.33107426737799894,0.28736992208622997,-0.08919644775261037,0.5065232377460873,-0.24068271809770062,-0.11127492988699252,-0.2923750190270431,-0.45894413540765194,0.10076998305935962,0.08951572693548243,3
[CH2]CCCOC,3.3129695282580016,0.4372956204368182,4.2986442572608174,-2.003871239338101,-1.0539048201440333,-0.8226819577481077,-3.030998191770173,0.4507037859092911,0.09021861033558025,-0.2464858190584989,0.4974398304777747,0.17507802394621735,-0.2449978205224699,0.03257200186123387,0.16148094311561417,-0.20743352813623359,-0.15670255283151194,-0.4976707048540934,0.3103518286887249,-0.5261350336515209,0.512754490750141,0.3052067355505913,-0.3012192400144674,0.12977063283311696,0.03645303183298736,-0.1135854463931768,0.3468458517370517,-0.6695792714133986,-0.09578150614325899,-0.08221288970594236,-0.5243439293354312,-0.38593746483672964,0.09727086810185887,-0.16753672332283126,-0.3103903442057878,-0.601356756319483,0.3679073522042929,-0.10172889088574487,-0.3282566207741555,-0.1475045076324619,0.500568566662526,0.05234611660963163,0.24112109421031322,0.26605630457590446,-0.16150516675010795,-0.13850882968343725,0.12431307210926693,0.13454815425101146,8
[CH2]CC(OC)OO,1.0980962002983097,-0.7151684210574697,1.5765700813642096,-0.1358869701903168,-0.45620977260347617,-1.5699871575315836,-0.28400598351598644,-0.3370313352398471,1.862455994375852,-0.5609018341751616,0.017514670717933115,0.3742705084220123,-0.8515051378078482,-0.22644097293546625,0.18089589696134167,0.01877288728318625,0.0876898330366282,-0.28541938012657436,-0.12214365410996506,-0.10695511458169582,-0.03892465462713326,-0.5017137000292232,-0.6747754871433325,-0.3460447869314216,-0.1241843013697802,-0.004642288650249943,1.0450705925555412,-0.16013682909020752,-0.06654162046838356,0.3939834225730284,-0.15034117953278248,-0.41186556869644275,-0.11120980145294189,-0.06785790336145915,-0.1539216750606629,-0.4207059114270967,-0.2788379502373359,-0.2189848717930955,-0.11336028780894512,-0.19647122790695495,0.19897378920309658,-0.05026386030476813,-0.16524343054465573,0.2638012996516694,0.11946859125933018,0.16993033223526982,0.11329195300970896,-0.3170682837534269,3
O[C]1COC1,-4.133779357830564,2.18238185462709,-2.1151117250917295,-0.6948883610618539,-2.5801381285038603,0.6270111632659148,0.7133847967589517,1.1449128302111713,0.21319327381707448,-0.882114057918613,-0.050034505344978,-0.06877033533047751,-0.027268677698439915,-0.46835188632911173,0.35719746036268024,-0.015203535608455937,-0.40920142032367096,0.18313497337899803,0.108354074429173,0.16186968166795365,0.4292699528851477,0.07168053520542433,-0.11933280846837044,-0.02127276376887421,-0.24510300025441778,0.16101944998971784,-0.0690069937033979,0.00476362356606229,0.060656021051459355,0.020331817944037444,0.12793497564391906,-0.19105113392802653,0.0417437312732008,0.3403482958906416,-0.1901255728615873,-0.046241399648774786,0.4001708200704409,-0.0840650900858258,0.3860078931342875,-0.22183486106943984,-0.22899573938757828,-0.2500131445455129,-0.0740823194424867,0.09237775844754838,0.09351356460814597,-0.27108142040771227,0.23497447320763562,0.1230925234807907,13
C[CH]O,-2.611208127472848,-1.9192884121235734,-0.9486319200173143,0.24978521786184463,0.826108034888765,1.0748982871131163,0.12680025669791287,1.2069717283911903,0.42471425432039495,-0.4819753981704023,0.5251609960271597,0.09190299601700669,-0.2661684285354395,-0.03986349185907365,-0.2478021359321181,-0.1100759295556475,-0.12180120984525593,-0.36082835717847955,0.4859797050046969,0.12925791194366698,0.17009246494393274,-0.15741858587239616,0.04376693084349704,-0.17449826716985609,0.07094626897803008,-0.20614661162074563,-0.23159418145272195,0.06176102996399359,-0.06901763647293277,0.26602685072168836,0.13038368071400586,0.009135603992370542,-0.03335086785782586,0.16458448324454816,0.2851722750537793,-0.053865095194894415,0.32153663181042497,-0.23534465503445856,-0.21617549190011046,-0.22310811320339272,0.009778475945623352,0.005801519741348782,0.00480872667671217,-0.0816584438622845,-0.048036411165071506,-0.06316688038423889,-0.13893283287851813,-0.05629047191771136,12
