radical_smiles,resonance_radical_smiles,resonance_radical_num_rotatable_bonds,radical_H298 (kcal/mol),radical_Sint298 (cal/mol/K),radical_source,radical_level_of_theory,radical_Cp300 (cal/mol/K),radical_Cp400 (cal/mol/K),radical_Cp500 (cal/mol/K),radical_Cp600 (cal/mol/K),radical_Cp800 (cal/mol/K),radical_Cp1000 (cal/mol/K),radical_Cp1500 (cal/mol/K),closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source,HBI_H298 (kcal/mol),HBI_Sint298 (cal/mol/K),HBI_Cp300 (cal/mol/K),HBI_Cp400 (cal/mol/K),HBI_Cp500 (cal/mol/K),HBI_Cp600 (cal/mol/K),HBI_Cp800 (cal/mol/K),HBI_Cp1000 (cal/mol/K),HBI_Cp1500 (cal/mol/K),unc_radical_H298 (kcal/mol),unc_radical_Sint298 (cal/mol/K),unc_radical_Cp300 (cal/mol/K),unc_radical_Cp400 (cal/mol/K),unc_radical_Cp500 (cal/mol/K),unc_radical_Cp600 (cal/mol/K),unc_radical_Cp800 (cal/mol/K),unc_radical_Cp1000 (cal/mol/K),unc_radical_Cp1500 (cal/mol/K),unc_closed_shell_H298 (kcal/mol),unc_closed_shell_Sint298 (cal/mol/K),unc_closed_shell_Cp300 (cal/mol/K),unc_closed_shell_Cp400 (cal/mol/K),unc_closed_shell_Cp500 (cal/mol/K),unc_closed_shell_Cp600 (cal/mol/K),unc_closed_shell_Cp800 (cal/mol/K),unc_closed_shell_Cp1000 (cal/mol/K),unc_closed_shell_Cp1500 (cal/mol/K),unc_HBI_H298 (kcal/mol),unc_HBI_Sint298 (cal/mol/K),unc_HBI_Cp300 (cal/mol/K),unc_HBI_Cp400 (cal/mol/K),unc_HBI_Cp500 (cal/mol/K),unc_HBI_Cp600 (cal/mol/K),unc_HBI_Cp800 (cal/mol/K),unc_HBI_Cp1000 (cal/mol/K),unc_HBI_Cp1500 (cal/mol/K)
[CH]1C=CCC1OOC1C=CCCC1,[CH]1C=CC(OOC2C=CCCC2)C1,3,26.50030012029914,116.99795992009528,pang.py,CBS-QB3,50.5248822562484,65.28576321785881,78.88589551966301,90.85942891358042,109.23387151341215,121.35607790080309,139.19498225907267,C1=CC(OOC2C=CCC2)CCC1,-5.61,50.52,68.70800000000001,84.13899999999997,95.79100000000004,113.89000000000004,126.652,143.092,121.65979999999998,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclopentene) + ring(Cyclohexene),GAV,84.21030012029914,-4.661840079904692,0.0048822562483934,-3.422236782141198,-5.253104480336958,-4.931571086419623,-4.656128486587889,-5.295922099196915,-3.897017740927339,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C(C)CC1[CH]C(C)=CCC1,C=C(C)CC1[CH]C(C)=CCC1,4,26.52565806284132,116.87612104725748,pang.py,CBS-QB3,49.71491965984522,63.133995669629066,75.4143004106716,86.32703408039616,103.73555601119082,115.9330311038241,134.3699728385158,C=C(C)CC1CCC=C(C)C1,-4.809999999999994,50.14000000000001,65.52,79.17999999999998,90.47,108.0,120.55,139.58999999999995,118.9614,Thermo group additivity estimation: group(Cs-CsCsCsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV,83.43565806284131,-2.085278952742513,-0.4250803401547856,-2.3860043303709304,-3.765699589328378,-4.142965919603839,-4.264443988809177,-4.616968896175891,-5.220027161484154,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C(C)CC1[CH]C(C)=CCC1,C=C(C)CC1C=C(C)[CH]CC1,4,26.52565806284132,116.87612104725748,pang.py,CBS-QB3,49.71491965984522,63.133995669629066,75.4143004106716,86.32703408039616,103.73555601119082,115.9330311038241,134.3699728385158,C=C(C)CC1C=C(C)CCC1,-4.559999999999994,50.13999999999999,65.52,79.27999999999999,90.47,108.0,120.55,139.58999999999995,118.9614,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV,83.18565806284131,-2.085278952742513,-0.4250803401547713,-2.3860043303709304,-3.8656995893283854,-4.142965919603839,-4.264443988809177,-4.616968896175891,-5.220027161484154,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC1(O[O])C=CC=CC1,CC1(O[O])C=CC=CC1,2,26.900989770960003,96.48751134553302,dong_pio_liang.py,CBS-QB3,35.95335528663546,45.06657599726547,52.9265077760086,59.43518070646165,69.42618436671623,76.70319012715105,87.1607711881274,CC1(OO)C=CC=CC1,-8.739999999999998,37.49,48.46,57.36,64.51999999999998,75.00999999999999,82.18,93.11,96.7024,"Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(1,3-Cyclohexadiene)",GAV,87.74098977096,-0.214888654466975,-1.5366447133645451,-3.393424002734534,-4.433492223991401,-5.084819293538331,-5.583815633283763,-5.4768098728489605,-5.949228811872601,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC1=CC=CC(O[O])C1,CC1=CC=CC(O[O])C1,2,26.924647117069817,97.31431353970632,dong_pio_liang.py,CBS-QB3,35.79096194382916,44.56365743246348,52.2913444141324,58.85605197746539,68.87581633432944,76.15595320091775,86.89485439220599,CC1=CC=CC(OO)C1,-6.319583690487038,36.83619766798587,46.43544586700833,54.794608571321696,61.79270806714295,72.6788318216749,80.66482539126193,92.28249413735416,96.35937378900992,Thermo library: ../data/pang.py,Thermo library: ../data/pang.py,85.34423080755685,0.954939750696397,-1.0452357241567114,-1.8717884345448537,-2.5032641571892924,-2.9366560896775558,-3.803015487345462,-4.508872190344178,-5.387639745148178,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C=CC(=C)C(C)O[O],C=CC(=C)C(C)O[O],4,27.105928685965544,100.58132548823065,dong_pio_liang.py,CBS-QB3,37.61384688769012,45.20036907859194,51.66921464289436,57.1624075758649,65.73511944531194,71.83544831479922,80.70433850852534,C=CC(=C)C(C)OO,-9.72,38.83,48.57,56.31999999999999,62.06,70.72,77.13,85.91,102.68,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsHHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV,88.92592868596554,-2.09867451176936,-1.2161531123098754,-3.36963092140806,-4.650785357105633,-4.897592424135105,-4.984880554688061,-5.294551685200773,-5.2056614914746575,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC1=CC=CCC1O[O],CC1=CC=CCC1O[O],2,27.17225645466876,96.89544164276572,pang.py,CBS-QB3,35.52165398994995,44.32307603896046,52.13040304362811,58.79647171113025,68.91517618630424,76.17000275087955,86.91578340267326,CC1=CC=CCC1OO,-6.390000000000001,37.27,48.06999999999999,57.04,64.05,74.60000000000001,82.17000000000002,92.43,97.4924,"Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(1,3-Cyclohexadiene)",GAV,85.66225645466875,-0.5969583572342856,-1.7483460100500563,-3.746923961039535,-4.909596956371892,-5.253528288869745,-5.684823813695772,-5.999997249120469,-5.514216597326751,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[O]OC1CC1,[O]OC1CC1,1,27.183517938303687,75.43888553224147,dong_pio_liang.py,CBS-QB3,20.167064107616767,24.343244693672165,28.260179156473463,31.80058095472257,37.50087405900632,41.37876634267686,46.87308020219921,OOC1CC1,-8.379649291912859,22.12410055927916,27.617230167927342,32.11527407004781,35.771996835892224,41.48602996285314,45.52759645917783,51.1251311649773,75.9605615387134,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,87.66316723021654,-0.5216760064719352,-1.9570364516623933,-3.273985474255177,-3.855094913574348,-3.971415881169655,-3.9851559038468167,-4.148830116500967,-4.252050962778085,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C=[C]CO,C=[C]CO,2,27.19428969828044,75.84086839150031,dong_pio_liang.py,CBS-QB3,20.5548039252865,23.593448788242565,26.18478788302939,28.446349029609603,32.28310664743522,35.38055640650669,40.31843605130773,C=CCO,-29.74619946580573,20.102593372980845,23.991581146648425,27.41808003282672,30.426635238133272,35.35603307324288,39.08788686748375,44.85195196207148,73.43680827646396,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,109.04048916408618,2.4040601150363443,0.4522105523056545,-0.39813235840586,-1.2332921497973288,-1.980286208523669,-3.0729264258076583,-3.7073304609770616,-4.533515910763754,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C=CC(C)[C](C)C,C=CC(C)[C](C)C,5,27.20268872582257,109.2808384602731,dong_pio_liang.py,CBS-QB3,36.64930807038642,44.39041435947532,52.086412253316446,58.90843593315449,70.11128809990997,78.608132240587,91.67392059206406,C=CC(C)C(C)C,-17.943617835636015,39.36218439880588,48.50581075994509,56.54632861790631,63.59082248991831,75.0909645646533,83.74646600055449,96.95706705777246,100.36573379901756,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,97.2463065614586,8.91510466125554,-2.712876328419462,-4.11539640046977,-4.459916364589866,-4.6823865567638165,-4.979676464743335,-5.138333759967495,-5.283146465708398,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
[O]OCC1=CC=CC=C1,[O]OCc1ccccc1,2,27.22659574051749,93.1136321246423,pang.py,CBS-QB3,30.702855722416256,39.13697245782256,46.170715105478976,52.16382637054373,61.56831611115252,68.22038583886807,77.28207232330878,OOCC1=CC=CC=C1,14.400000000000002,35.13,47.10999999999999,55.86999999999999,62.96999999999999,73.02,79.62,88.25000000000003,81.59769999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(Cyclohexane),GAV,64.92659574051748,11.515932124642305,-4.427144277583746,-7.973027542177434,-9.699284894521014,-10.80617362945626,-11.451683888847477,-11.399614161131936,-10.967927676691248,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[O]OCC1=CC=CC=C1,[O]OCC1=CC=CC=C1,2,27.22659574051749,93.1136321246423,pang.py,CBS-QB3,30.702855722416256,39.13697245782256,46.170715105478976,52.16382637054373,61.56831611115252,68.22038583886807,77.28207232330878,OOCC1=CC=CC=C1,14.400000000000002,35.13,47.10999999999999,55.86999999999999,62.96999999999999,73.02,79.62,88.25000000000003,81.59769999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(Cyclohexane),GAV,64.92659574051748,11.515932124642305,-4.427144277583746,-7.973027542177434,-9.699284894521014,-10.80617362945626,-11.451683888847477,-11.399614161131936,-10.967927676691248,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C(C)CC[C]1C=CCCC1,C=C(C)CC[C]1C=CCCC1,4,27.2975574735161,113.519838344969,pang.py,CBS-QB3,49.27967249123973,62.52672587090799,74.79281399753825,85.85553817864643,103.92191607787396,116.70913460277244,135.1012324145615,C=C(C)CCC1C=CCCC1,-1.0399999999999956,49.50999999999999,65.05000000000001,78.94999999999997,90.27,107.90000000000002,120.49,139.51999999999998,118.6414,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV,80.4375574735161,-5.121561655031002,-0.2303275087602614,-2.523274129092023,-4.157186002461728,-4.414461821353569,-3.9780839221260607,-3.780865397227558,-4.418767585438474,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C(C)CC[C]1C=CCCC1,C=C(C)CCC1=C[CH]CCC1,4,27.2975574735161,113.519838344969,pang.py,CBS-QB3,49.27967249123973,62.52672587090799,74.79281399753825,85.85553817864643,103.92191607787396,116.70913460277244,135.1012324145615,C=C(C)CCC1=CCCCC1,-2.4000000000000004,50.03,65.49,79.17999999999998,90.47,107.96000000000002,120.55,139.44999999999996,119.8414,Thermo group additivity estimation: group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV,81.7975574735161,-6.32156165503099,-0.7503275087602717,-2.9632741290920066,-4.387186002461732,-4.614461821353572,-4.038083922126063,-3.84086539722756,-4.348767585438452,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C1[CH]C=CC1=O,C=C1[CH]C=CC1=O,0,27.420850955246685,78.61681718664316,dong_pio_liang.py,CBS-QB3,24.29695526980555,30.939734513022564,36.48979619687859,40.93657270694988,47.73780921318468,52.440742102072655,58.67931609097085,C=C1CC=CC1=O,3.981032504780116,20.905181644359462,28.08982791586998,34.68397705544933,40.11164435946463,48.465697896749525,54.67481835564053,62.879120458891,83.4376481835564,Thermo group additivity estimation: group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cd-CdCs(CO)) + group(Cds-CdsCsH) + group(Cds-O2d(Cds-Cds)(Cds-Cds)) + group(Cd-Cd(CO)H) + group(Cds-CdsHH) + ring(Cyclopentane),GAV,75.53981845046657,-4.820830996913244,3.3917736254460884,2.849906597152586,1.8058191414292608,0.8249283474852547,-0.7278886835648422,-2.2340762535678778,-4.199804367920152,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C1[CH]C=CC1=O,[CH2]C1=CC=CC1=O,1,27.420850955246685,78.61681718664316,dong_pio_liang.py,CBS-QB3,24.29695526980555,30.939734513022564,36.48979619687859,40.93657270694988,47.73780921318468,52.440742102072655,58.67931609097085,CC1=CC=CC1=O,-3.2189674952198817,22.055181644359465,29.319827915869983,35.863977055449325,41.14164435946462,49.16569789674951,55.10481835564053,63.20912045889101,80.8276481835564,Thermo group additivity estimation: group(Cs-(Cds-Cds)HHH) + group(Cd-CdCs(CO)) + group(Cds-Cds(Cds-Cds)H) + group(Cds-O2d(Cds-Cds)(Cds-Cds)) + group(Cds-Cds(Cds-Cds)H) + group(Cd-Cd(CO)H) + ring(Cyclopentane),GAV,82.73981845046657,-2.210830996913245,2.2417736254460863,1.619906597152582,0.6258191414292682,-0.2050716525147393,-1.4278886835648308,-2.664076253567877,-4.529804367920157,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C1[CH]C=CC1=O,C=C1C=C[CH]C1=O,0,27.420850955246685,78.61681718664316,dong_pio_liang.py,CBS-QB3,24.29695526980555,30.939734513022564,36.48979619687859,40.93657270694988,47.73780921318468,52.440742102072655,58.67931609097085,C=C1C=CCC1=O,4.830000000000001,22.130000000000003,31.24,38.53,43.92,51.63,57.32,62.85999999999999,73.66999999999999,Thermo group additivity estimation: group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cds-Cds(Cds-O2d)(Cds-Cds)) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH) + ring(Cyclopentane),GAV,74.69085095524669,4.946817186643173,2.1669552698055483,-0.3002654869774339,-2.040203803121408,-2.98342729305012,-3.89219078681532,-4.879257897927346,-4.180683909029142,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C1[CH]C=CC1=O,C=C1C=CC=C1[O],0,27.420850955246685,78.61681718664316,dong_pio_liang.py,CBS-QB3,24.29695526980555,30.939734513022564,36.48979619687859,40.93657270694988,47.73780921318468,52.440742102072655,58.67931609097085,C=C1C=CC=C1O,3.8030210325047817,27.28354110898661,35.36987380497132,41.32846653919694,45.73104015296367,51.93750095602294,56.26564244741874,62.84103059273422,76.03330975143403,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cds-Cds(Cds-Cds)(Cds-Cds)) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH) + ring(Fulvene),GAV,75.71782992274191,2.5835074352091283,-2.9865858391810605,-4.430139291948755,-4.838670342318345,-4.79446744601379,-4.199691742838255,-3.8249003453460872,-4.16171450176337,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=CC1CC2([CH]C=CCC2)OO1,C=CC1CC2([CH]C=CCC2)OO1,1,27.47846116986154,107.37957832503712,pang.py,CBS-QB3,47.40975982065525,61.12453007121452,72.8142816529589,82.3895711961629,97.30382575309476,108.1008362367476,123.39624047419976,C=CC1CC2(CC=CCC2)OO1,6.122203632887188,46.67745219885276,61.835908221797325,74.43958413001909,84.61355640535373,101.09873804971322,113.2938671128107,129.1613384321224,104.9223135755258,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsOs) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + polycyclic(s1_5_6_ene_2),GAV,73.45625753697435,2.4572647495113102,0.7323076218024909,-0.711378150582803,-1.6253024770601885,-2.223985209190829,-3.794912296618463,-5.193030876063105,-5.7650979579226345,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=CC1CC2([CH]C=CCC2)OO1,C=CC1CC2(C=C[CH]CC2)OO1,1,27.47846116986154,107.37957832503712,pang.py,CBS-QB3,47.40975982065525,61.12453007121452,72.8142816529589,82.3895711961629,97.30382575309476,108.1008362367476,123.39624047419976,C=CC1CC2(C=CCCC2)OO1,3.947614722753346,46.04213671128107,61.35907265774378,74.07962237093689,84.25166347992352,101.04104206500958,112.98631453154876,129.30634799235182,108.47490439770552,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + polycyclic(s1_5_6_ene_1),GAV,75.6308464471082,-1.095326072668399,1.3676231093741862,-0.2345425865292583,-1.265340717977992,-1.8620922837606173,-3.737216311914821,-4.88547829480116,-5.91010751815206,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C[CH]CC,C=C[CH]CC,3,27.533767466602217,83.18333853339254,dong_pio_liang.py,CBS-QB3,25.48605697465405,31.7419039611792,37.52850158290392,42.65697905696352,50.73249503940176,56.538675885671125,65.33220251485253,C=CCCC,-4.719605722280996,26.50447961957434,32.60280362821813,38.43369225250863,43.61488640322259,52.09834797992782,58.50815610719732,68.32705582978873,84.26810644164914,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,84.35337318888321,-1.0847679082565946,-1.0184226449202889,-0.8608996670389324,-0.905190669604707,-0.95790734625907,-1.3658529405260609,-1.9694802215261973,-2.994853314936208,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C=C[CH]CC,[CH2]C=CCC,3,27.533767466602217,83.18333853339254,dong_pio_liang.py,CBS-QB3,25.48605697465405,31.7419039611792,37.52850158290392,42.65697905696352,50.73249503940176,56.538675885671125,65.33220251485253,CC=CCC,-7.180856310726744,26.49205602184373,32.40643058439449,37.99670730659417,43.12960160305434,51.63742442374305,58.11019415890286,68.12790395588242,85.83568095617142,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,86.81462377732896,-2.6523424227788723,-1.005999047189679,-0.6645266232152913,-0.4682057236902466,-0.4726225460908182,-0.9049293843412868,-1.5715182732317317,-2.795701441029891,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
