smiles,H298 (kcal/mol),S298 (cal/mol/K),Sint298 (cal/mol/K),source,level_of_theory,Cp300 (cal/mol/K),Cp400 (cal/mol/K),Cp500 (cal/mol/K),Cp600 (cal/mol/K),Cp800 (cal/mol/K),Cp1000 (cal/mol/K),Cp1500 (cal/mol/K)
C1CC2CCC(C2)OO1,-35.37022611051976,86.71164824472528,86.71164824472528,pang.py,CBS-QB3,33.38898838472236,45.369993496234805,55.88343627331739,64.62704715465702,78.39650592428454,88.33448862583174,102.34568550212236
CC1CCCC2CCC1C2,-34.720938188071486,96.10285315164138,98.28602263371283,pang.py,CBS-QB3,42.08064072359178,57.17297232871128,70.69129429980879,82.41003128352494,101.17980556512646,114.89918692170173,134.77264297581266
CC1CC2CCCCC1C2,-34.65542502508164,96.26362277679425,98.4467922588657,pang.py,CBS-QB3,42.04563608107744,57.15788148254301,70.70684667468689,82.4500895193524,101.2503380100874,114.98159637529635,134.8423964080043
CC1CCC2CCC(C1)C2,-34.59128811902949,96.51541009239023,98.69857957446168,pang.py,CBS-QB3,42.113498586923136,57.202174725684124,70.71164081037047,82.423772864172,101.18753465378425,114.9070761315105,134.78782274947184
COC1CCOOO1,-34.42548332816047,86.07876014346034,88.26192962553179,johnson_g4.py,G4,32.19268760701078,40.68202583026891,48.022037419502865,54.00632967673469,62.80570836078853,69.09212961229444,77.90137877091063
CC1C2CCCCC1CC2,-34.32702800735508,94.50345113099823,96.68662061306968,pang.py,CBS-QB3,42.18043465709808,57.20830724494608,70.64150732493547,82.2983517407552,101.01108047765769,114.73373210843215,134.70646154730647
OC=C1C=CC(O)=C1,-34.24726966979487,84.30442354132272,84.30442354132272,dong_pio_liang.py,CBS-QB3,31.541206080359274,39.31541326813461,45.07564111664912,49.5804904141016,56.53255509887635,61.34295824562142,67.76097077153558
CC1=C(C)COC1,-34.21992742068551,84.68164768676296,90.4254132342339,dong_pio_liang.py,CBS-QB3,29.3315828828283,36.86020214878623,44.15513974131691,50.54889130762371,60.911313147135736,68.61319297349904,80.02193179609702
C=C(C)C(C)C=O,-34.03653884725135,94.23474150833222,97.22365388914703,dong_pio_liang.py,CBS-QB3,34.658935055231446,41.28505524826998,47.23188685460086,52.62777877282522,61.59585645312141,68.36750271054686,78.7172380747163
CC1(C)CO1,-33.93263004230343,74.28818466826615,78.65452363240904,dong_pio_liang.py,CBS-QB3,23.651977989264054,29.42018151491665,34.487324596584244,38.92164701226036,46.14726871572674,51.57022046064436,59.80177192237774
CC=C(C)C=O,-33.67023350665069,82.67545061246612,87.041789576609,dong_pio_liang.py,CBS-QB3,26.0721735583216,32.09440469763485,37.73512758886113,42.86063691366192,51.264824928119275,57.171851544244745,65.45227512065857
CC1OC1C,-33.55553794172445,75.76162322791122,81.50538877538217,dong_pio_liang.py,CBS-QB3,23.3969925877757,29.079349464262787,34.133974192232195,38.576417766447086,45.860175911493286,51.36915093246463,59.78159159195972
OC1C=CO1,-33.55199585929234,70.0118275264314,70.0118275264314,dong_pio_liang.py,CBS-QB3,18.98052865938432,24.24141145705927,28.287129402638616,31.233929815857564,35.65292002025741,38.684472024550665,42.626088667172546
OO,-33.18622133786241,55.882735408262285,55.882735408262285,dong_pio_liang.py,CBS-QB3,9.967867401897736,10.770006127841867,11.577748251496176,12.337712559050889,13.618415489496847,14.622659323031549,16.260927825370278
CC1=CC(=O)CC1,-33.06122564409619,81.5792177051347,83.76238718720614,dong_pio_liang.py,CBS-QB3,26.920706121923537,34.09681870172957,40.76674896852055,46.64424880800719,55.68953110150318,62.0286696824608,71.59120983039641
CC1=CCOOC1(C)C,-32.8096777075027,92.71340739850238,99.2629158447167,dong_pio_liang.py,CBS-QB3,40.01719736628376,50.10086560236006,58.85489125014818,66.41948807107686,78.50028870586078,87.30113130930211,100.05663723771988
C1OOCC2OC12,-32.70061427666257,74.87866504518931,76.25609162851737,dong_pio_liang.py,CBS-QB3,23.501296069122564,30.97812972726884,37.350654053092754,42.45229179550231,50.31000438125756,55.88481738183556,63.49273190040033
CC(C)C,-32.61916837263313,70.76843748086557,79.50111540915134,pang.py,CBS-QB3,23.650925365980502,29.637228790654376,34.95679430780951,39.66472840446519,47.47075708763751,53.475160586873805,62.922363890495944
C=C(O)C1OO1,-32.27887141428903,76.72760690605816,76.72760690605816,dong_pio_liang.py,CBS-QB3,23.185844325792353,28.841777814237854,33.34404333784895,36.94212344907833,42.3100753432596,45.77609663212237,49.53381718514579
CCN(OC1C=CC(C1)OO)CC,-32.20261117649959,131.47698855921206,135.84332752335496,pang.py,CBS-QB3,60.56696781872295,74.94154639656284,87.626350321625,98.51394046166772,115.69599000613961,127.95862515480496,144.92531352970343
COO,-32.009804428584715,65.8598500707284,68.04301955279985,dong_pio_liang.py,CBS-QB3,14.536084106333808,16.864047984685,19.052442930244982,21.03833930371185,24.287817784309937,26.6559865881109,30.363256936091293
C=C1C=C(C=O)CO1,-31.85248779566372,82.47108759072644,83.84851417405451,dong_pio_liang.py,CBS-QB3,29.031385930202678,36.81989603676865,43.1028468308413,48.296803534117934,56.356634893085435,61.951130872000014,69.27960068638816
O=CC1(O)C=CC1,-31.82270153365637,80.08325718621727,80.08325718621727,dong_pio_liang.py,CBS-QB3,27.701681476201724,35.50460379791587,41.84825878257648,46.68786274447801,53.72621823099447,58.33240796169406,63.756034774570466
C=CC(OC)OO,-31.403946951442887,99.70121954714716,100.50696244589055,johnson_g4.py,G4,38.71924436262505,44.35660641271586,49.158108472050664,53.38704748179588,60.11971813031604,64.9701247963499,71.76761365468462
OC=CC1CC=C1O,-31.342628000248244,89.48723705449906,89.48723705449906,dong_pio_liang.py,CBS-QB3,33.86160411707954,42.96761424892084,49.99270042633844,55.55967154441765,64.1159977039404,69.98408725024856,77.58018410015295
OC=C=CO,-31.301757318243062,72.22734393200206,73.60477051533013,dong_pio_liang.py,CBS-QB3,21.803087221114723,26.857866896543023,30.726077621424473,33.48584166594622,37.37707847050729,39.86624385860421,42.707574069744254
C1CCC2OC2C1,-31.251054213239097,76.79927421208082,78.17670079540889,dong_pio_liang.py,CBS-QB3,26.245339704558887,35.52341310488871,43.89373017814053,50.950311790112394,62.059834755857565,70.15625882149138,81.75908561902962
CC=C1OC1(C)C=O,-31.219786189098862,94.32034791120756,98.68668687535045,dong_pio_liang.py,CBS-QB3,33.517291378853336,40.74615743539733,47.25865204216062,52.86637804707596,61.732120207623566,68.07324909512428,76.84761035960804
COOC,-31.16158222730721,72.24691773927547,76.61325670341837,dong_pio_liang.py,CBS-QB3,19.191231707623196,22.898042216019274,26.45506013879923,29.61897465194635,34.79629112389005,38.70334651189674,44.66649616377055
C=C1OC1O,-30.82659187462257,72.35113538791059,73.72856197123865,dong_pio_liang.py,CBS-QB3,20.534012238737283,25.149712676159847,28.742040714837476,31.445898732919844,35.54501124792642,38.39842755918356,42.314603611578995
CC1CCO1,-30.71400379721425,74.53080744149375,76.7139769235652,dong_pio_liang.py,CBS-QB3,21.46894162750937,27.68558530226462,33.31697733690511,38.23003909813697,46.16706809031227,52.038336760042064,60.67318495012213
C1CC2CCC1OO2,-30.606411608765814,78.86832124763023,80.24574783095831,pang.py,CBS-QB3,28.81715771673556,39.031968466312044,48.0735209719264,55.563829479914325,67.23757057606592,75.64848027676867,87.46036119820747
CCN(CC)O,-30.57581585253513,86.24419444812861,90.61053341227151,pang.py,CBS-QB3,35.355259267749524,42.94365569246273,49.11023045742232,54.4468899876944,62.99827118256017,69.27101794151051,78.54850884193473
CC(C)=CC=O,-30.5601828124824,83.13691239830845,87.50325136245134,dong_pio_liang.py,CBS-QB3,25.729420357898086,31.72036009908451,37.36842067281454,42.29392634301465,50.26935913416829,56.18879638587381,64.9362955864809
CCC1C2C=C(C)C(CC2)C1CC,-30.536780160607634,116.48193393902811,123.03144238524246,pang.py,CBS-QB3,58.42185771035236,76.40736773142837,92.83156922960086,107.13923488027274,129.18548662487692,145.09642120026584,169.04093680245873
OC1=COOC1,-30.52779324296161,77.10936482585228,77.10936482585228,dong_pio_liang.py,CBS-QB3,22.28852166747109,26.7726418098013,30.706876238608984,34.02643359620742,38.9888229509781,42.515833979284906,47.670183133245224
O=CC1=CC(O)C=C1,-30.514954839747055,85.44411617965388,85.44411617965388,dong_pio_liang.py,CBS-QB3,31.097614293831167,38.846025554017594,44.67191030788242,49.29097289998393,56.45146295652237,61.434667825640524,68.11749424786807
O=C1CC1O,-30.063917385993847,74.78264340501485,74.78264340501485,dong_pio_liang.py,CBS-QB3,20.70170484524761,24.434702957249293,27.61665747985385,30.346762626921514,34.6574334639729,37.74516521729828,42.11308050351543
C=CCO,-29.74619946580573,73.43680827646396,73.43680827646396,dong_pio_liang.py,CBS-QB3,20.102593372980845,23.991581146648425,27.418080032826722,30.426635238133272,35.35603307324288,39.087886867483746,44.851951962071475
O=C1C=CC=C1O,-29.667735780890414,75.61221426318698,75.61221426318698,dong_pio_liang.py,CBS-QB3,23.81231336114589,30.20521529731319,35.48974446130497,39.63568237361795,45.784085774571686,49.83233882333078,54.58152016982338
C=C1COC1=C(C)O,-29.55609740711894,88.28998712558679,91.8505831909863,dong_pio_liang.py,CBS-QB3,32.870130992994035,41.02789784994815,48.13160204993307,54.02275942315502,62.70300110306356,68.8825190705736,77.67309594010516
O=C1C=CCCC1,-29.467661955020418,77.74263558293293,77.74263558293293,pang.py,CBS-QB3,25.664125124130972,33.65557809844511,40.63944305525143,46.54449647865617,55.94096426406192,62.749185053957916,72.42099361435466
C=CO,-29.256953421286457,61.82183564383146,61.82183564383146,dong_pio_liang.py,CBS-QB3,14.82352776578545,17.760178311156864,20.294363779070263,22.369401170780648,25.57836647244375,27.857147595994263,31.121373359596685
C=C1COCC1C,-29.126060114322257,83.99671529463934,87.55731136003885,dong_pio_liang.py,CBS-QB3,29.485786132889483,37.98640602950893,45.42055930701602,51.87621336334127,62.26192287839673,69.90145920393883,81.06637399888982
CC1C=CC(=O)C1,-29.096598534960183,81.79892758213172,83.98209706420317,dong_pio_liang.py,CBS-QB3,27.2255255354631,34.993615108025246,41.61923074933317,47.27293312552621,56.2257276489373,62.6609530853155,71.76286808135994
CCC1C2C=CC(C)(CC2)C1CC,-28.63070290324372,115.55634210358394,122.10585054979828,pang.py,CBS-QB3,61.000579854203245,79.08378498089543,94.77789392481597,108.32627106281208,129.92237125222852,145.5985266796558,168.10178971692878
C=C(C)C(C)=CO,-28.586260059646246,90.29604753551884,94.66238649966172,dong_pio_liang.py,CBS-QB3,35.97805932374035,43.30291696902521,49.38892871715702,54.671073398285785,63.175157488663615,69.46167053321223,78.90604951959487
C=C1OOC1O,-28.450015850088743,75.92440056686205,77.3018271501901,dong_pio_liang.py,CBS-QB3,22.720451691624852,28.38903573665545,32.90667905905354,36.28669514749293,41.19869828050062,44.45315364824093,48.450327616613286
CCC1CO1,-28.417670037943434,77.90862865632698,80.09179813839843,dong_pio_liang.py,CBS-QB3,23.058941894931184,28.61997663500451,33.87470944587237,38.63044194648444,46.28124102718195,51.65829345276673,59.90136822819754
CC1=CCC(=O)C1,-28.232795516552194,81.34595735364314,83.52912683571459,dong_pio_liang.py,CBS-QB3,27.45034832179734,34.925529120936446,41.586471650164924,47.207652851449645,55.93733017209654,62.359082507374765,71.75215182190273
C=CC1OOC1=O,-27.51165006546861,82.49249540421692,82.49249540421692,dong_pio_liang.py,CBS-QB3,25.3536328520652,30.70093031803748,35.08560627520554,38.61885047875798,44.120867272319735,48.04049061907074,53.432402858195964
O=C1C=CC1O,-27.428167679981417,77.28531696276426,77.28531696276426,dong_pio_liang.py,CBS-QB3,21.913452397683848,26.68705377966425,30.727183005040633,33.9968100704329,39.009940787794285,42.61972513515487,47.68099850462668
C=C(C=O)C(=C)C=O,-27.35839811562521,87.73493878059585,89.11236536392391,dong_pio_liang.py,CBS-QB3,30.878699353191877,38.42482441801835,45.093190634060704,50.658671748679915,58.41370537453078,63.11349366015871,69.49961835275491
C1CCC2CCC(C1)C2,-27.23955085688326,87.7453639665906,89.12279054991868,pang.py,CBS-QB3,35.94648002907171,49.67795672468452,62.15044470323614,72.86020686161802,89.98074044164633,102.51535319317401,120.62288440023067
C=C(C)CC=O,-26.97161569137775,87.29763514242318,89.48080462449462,dong_pio_liang.py,CBS-QB3,27.772832510725525,33.45393625479312,38.641481295910616,43.22422121647816,50.66903990480252,56.22982226408604,64.59553997273146
C=O,-26.691887959077217,52.215484425449475,53.59291100877754,dong_pio_liang.py,CBS-QB3,8.483851665341378,9.28162855250417,10.27046942285851,11.316254887821646,13.139120724930565,14.573366069613384,16.87107284114135
C=CC1OC1=O,-26.47419349078679,77.85136734033233,77.85136734033233,dong_pio_liang.py,CBS-QB3,23.426136541005356,27.963705980429825,31.50706704015667,34.5367934036004,39.33041614941477,42.775114747497135,47.6714071282494
C=CC(=O)C=CC=O,-26.33368796189394,93.47912289168123,93.47912289168123,dong_pio_liang.py,CBS-QB3,31.734923143206128,38.016610932417386,43.55152204063934,48.27650738334342,55.663153462929664,60.851005404244745,67.78317035215942
NC=CO,-26.329796957496562,70.04515353383923,70.04515353383923,dong_pio_liang.py,CBS-QB3,20.751646126705733,24.44120996796099,27.129750528384324,29.401288204750596,33.1022766949005,35.89735529076482,40.314642101496176
C=CC(=O)CC=C=O,-26.205223951403408,95.04370657121753,95.04370657121753,dong_pio_liang.py,CBS-QB3,35.284283513582814,40.6100451855188,45.22399403077152,49.203002428639834,55.54059265778018,60.14541594077631,66.83932103924668
CC(=O)C=C1CO1,-26.136814449325286,85.10501970920375,87.2881891912752,dong_pio_liang.py,CBS-QB3,27.53059233435275,33.33143336796944,38.54157076306286,43.119277022395906,50.36095241332439,55.32450463682599,62.348166782065015
OOC=COO,-26.128369738626617,88.80161631165073,90.1790428949788,dong_pio_liang.py,CBS-QB3,27.58032754448393,30.765323757494446,33.50050231568954,35.85333462876503,39.57046257420962,42.23177473321224,45.96539916540751
C=CC1(O)C=CC1O,-26.090662289777015,94.85312143661348,94.85312143661348,dong_pio_liang.py,CBS-QB3,35.78955728691396,42.58155744810414,48.446411577802344,53.48728997073312,61.47434426345742,67.23504539302104,75.54296582158818
CC1CCCC1,-26.08466866805849,80.76305308026899,82.94622256234044,dong_pio_liang.py,CBS-QB3,27.462867742625424,36.384662838224855,44.50693987619741,51.62393530416892,63.19455802931461,71.83310341112809,84.71706981979203
C=CC(C)=O,-26.03296341497422,76.83205572005213,79.01522520212357,dong_pio_liang.py,CBS-QB3,21.150087786649525,25.894836795825505,30.221039522040634,33.9743836915209,40.002235515253666,44.42190283880688,50.82651786689246
C1COOC1,-25.92815128669213,68.16044230905507,69.53786889238314,dong_pio_liang.py,CBS-QB3,18.267938346901264,23.867139076950977,29.03741908913958,33.43565284214868,40.22307315687601,45.14675628209561,52.15733515653394
C=CCOC,-25.65264768980978,80.42298200744298,82.60615148951443,johnson_cbs-qb3.py,CBS-QB3,24.769240331000955,29.619078406382407,34.50617896346451,38.814980965745875,45.8770026350024,51.21398587445699,59.34240504480296
CCC,-25.542808023247403,64.67606383667565,70.41982938414661,dong_pio_liang.py,CBS-QB3,17.706744454657112,22.123930215937893,26.266962597856118,29.9780879197789,36.16971417496407,40.97268129036845,48.61779755663517
C=C(C)C=O,-25.359349545414936,74.96543120413091,77.14860068620236,dong_pio_liang.py,CBS-QB3,21.459373426927918,26.28073841012237,30.77415311469885,34.77796345854149,41.040108995431744,45.25281150584512,51.49037015642174
C=COC,-25.34888925014511,69.72073216994518,71.90390165201663,dong_pio_liang.py,CBS-QB3,20.026762477878204,24.526744899940347,28.196726410893888,31.282404281376017,36.239169447487214,39.8918072830325,45.3527029118303
CC(=C=CO)COO,-25.29919400443578,100.6857477258863,102.86891720795775,dong_pio_liang.py,CBS-QB3,39.55346915269087,45.84285710478208,51.2365774315631,55.83679330951661,63.03349503779806,68.12279015319311,75.23289081320745
C1=CC2OOCCCC2CC1,-25.1807287603088,96.07654286801285,96.07654286801285,pang.py,CBS-QB3,41.55289749825029,55.43310070280766,67.53585877710326,77.9345369130675,94.37881219758144,106.16471882772466,122.68208118269591
C=CC(C)C=O,-25.070448772220708,86.76505022270086,87.57079312144425,dong_pio_liang.py,CBS-QB3,29.427950335781205,34.67522663118379,39.23909390694311,43.310263655561606,50.34892841500022,55.905267723936916,64.52830010836269
C=C(OC)C1OO1,-25.03379248106009,85.78555754344697,87.96872702551842,dong_pio_liang.py,CBS-QB3,28.526220550242453,35.41540843156175,40.7463279377151,45.13724427176517,51.887204491214504,56.502639882982784,62.3963962838432
CC1=COOC1(C)C,-24.95287046028799,90.79990746130649,97.34941590752081,dong_pio_liang.py,CBS-QB3,35.78058949295588,43.964178309904064,51.09394568495699,57.27807841494299,67.21141467794261,74.50659167718928,85.1860629740583
OC1CC1,-24.80190400681326,67.98319100649361,67.98319100649361,dong_pio_liang.py,CBS-QB3,17.966339141880304,22.875337348398457,26.95702253932121,30.322073194989514,35.72086208272305,39.695284483326965,45.58357358230163
CCC1OC1C,-24.644193808017157,86.25350306268946,90.61984202683234,johnson_g4.py,G4,26.400117058578207,30.16753070811167,33.70906150097097,36.780803853560705,41.70895284861684,45.31712148262906,50.536040564823736
CC(C)=COO,-24.518174002241835,87.1562344809415,91.52257344508439,dong_pio_liang.py,CBS-QB3,30.04696841984767,35.2550725032621,39.9786427423064,44.234383693393056,51.17470462365325,56.37093975933843,64.21247648417592
CCC1CC=CCC1CC,-24.41944953441837,104.98478390667701,110.72854945414797,pang.py,CBS-QB3,47.331357648458045,61.27746357580987,73.96955905633844,85.00241516604008,102.07939553862822,114.55075808265008,133.31210506860253
CC=CCC(N(CC)O)C,-24.37599231168142,116.29552504555917,121.46760690844545,pang.py,CBS-QB3,55.09102691040195,67.34062424362814,77.93471664397228,87.05264441089697,101.52370789751724,111.97389971990435,126.96546008336041
OOC1C=CCCC1,-24.371378553471764,89.85160826282976,89.85160826282976,pang.py,CBS-QB3,33.367276544062165,42.56417603643931,50.622006497053064,57.34467142173645,67.76615909546231,75.3927009664111,86.42700040406645
CC=CC=O,-24.368948215378996,75.03106718781291,77.21423666988436,dong_pio_liang.py,CBS-QB3,22.233698058104896,26.74282957889744,30.74868321317651,34.28616389914594,40.12257548200828,44.56409739998279,51.31347350492125
O=C(O)C1C=C1,-24.08300319190576,76.70827185505546,76.70827185505546,dong_pio_liang.py,CBS-QB3,22.799792302220073,28.06698746134531,32.27390903900694,35.766088950453145,41.11622053059295,44.74137807913959,49.18875740631573
C=C(C)C(=C)O,-23.861294280898186,81.58015031107448,83.76331979314593,dong_pio_liang.py,CBS-QB3,30.460498203486807,37.2731508136283,42.21427241195507,46.26268070923485,52.754104568027195,57.537100099120465,64.7848893295698
OC1=COC1,-23.78720305730363,71.36802908087893,71.36802908087893,dong_pio_liang.py,CBS-QB3,19.206839088377247,23.044967304783285,26.37343985458628,29.245053908823273,33.817540235722994,37.130778596191206,41.86986493365893
O=C1C=CO1,-23.745672049733916,67.78452676658176,67.78452676658176,dong_pio_liang.py,CBS-QB3,16.429697376087727,19.82992494440704,22.64232029618547,24.86906156554506,28.24783302680877,30.5625384752218,33.56998486679505
C=C=C(O)C=O,-23.712474997099875,76.53942328270354,76.53942328270354,dong_pio_liang.py,CBS-QB3,23.38924073745594,28.309113896774473,32.529546885101695,36.12529683952068,41.71997810556941,45.604022433998104,50.55322667184646
C=C=COC=O,-23.423026194170962,78.57094535340697,78.57094535340697,dong_pio_liang.py,CBS-QB3,24.05573000152415,28.906061400919466,32.88684922218213,36.05375066806133,40.86507128102187,44.244882483701716,48.73225806772177
CC1CO1,-23.346020624622557,68.46059800259336,70.6437674846648,dong_pio_liang.py,CBS-QB3,17.351171965931723,21.835771919271586,25.88593997037703,29.41986415326915,35.13950287181623,39.386929650573606,45.70835959352711
C=CC(C=O)=CC=O,-23.02460340530342,91.06023403681421,91.06023403681421,dong_pio_liang.py,CBS-QB3,32.31113912228639,38.897987951668405,44.539667925264105,49.2759645308343,56.3522769969218,61.08505262430785,67.9460911045391
C=C(C)C1CCC2(C)CC(C)=CCC2C1,-22.87269176256679,128.27523593355997,134.82474437977427,pang.py,CBS-QB3,65.91682105084816,85.29238102573966,103.14132075696702,119.0161465382934,144.17610445628958,161.68011452103252,188.19037453681284
C=C(C)C1CCC2(C)CC=C(C)CC2C1,-22.865974521600542,128.40918886828828,134.9586973145026,pang.py,CBS-QB3,65.96112625697239,85.31118540444038,103.14039173792783,119.00765623826219,144.1866356968855,161.69710513661565,188.1891946329529
C=C(C)C1CCC2CC=C(C)CC2(C)C1,-22.801353011388514,128.53029713618855,135.07980558240288,pang.py,CBS-QB3,65.9919409143236,85.20300490308222,102.91904674181883,118.72721831834035,143.95586204183556,161.5353663995029,188.04581519990074
C=C(C)C1CCC2CC(C)=CCC2(C)C1,-22.766468723277345,128.66833198662695,135.21784043284126,pang.py,CBS-QB3,66.0038315233986,85.19261594647173,102.89203563745458,118.69384771598759,143.93947013182702,161.5347106213575,188.03764405516966
C1=CC2OOC3CCC(C3)C2CC1,-22.765784250030663,104.3067607955454,104.3067607955454,pang.py,CBS-QB3,47.53040431965221,64.11131654492087,78.57115802802939,90.94100151477336,110.36285694271601,124.12995983929248,143.08104778596433
O=CC1CC1=O,-22.71056360245542,77.19067260042857,77.19067260042857,dong_pio_liang.py,CBS-QB3,22.99524995924111,28.25254882999158,32.30382519087476,35.52977233420689,40.5123421716156,43.95699389070171,48.488053862631084
C=C(C)C(=C)CO,-22.686038390146052,91.67974820253448,93.86291768460593,dong_pio_liang.py,CBS-QB3,37.30471083239389,44.07828462925277,49.927988288638865,55.02083166258891,63.26259495624932,69.40491591554493,78.7715951277402
C=C(C)COO,-22.57088918431854,86.92920367345226,89.11237315552371,pang.py,CBS-QB3,27.813689575745503,33.7399159372283,39.18607387129314,43.927145044325755,51.574177891774404,57.223139356827915,65.55396917134097
C=CC(C)OO,-22.53570534991875,88.78216635299806,89.58790925174144,dong_pio_liang.py,CBS-QB3,32.54828040498661,37.632348073525705,42.08807809232241,45.981415558170326,52.31688726620414,57.07399354731167,64.38748603470293
OC1=CC=CC=C1,-22.32326101552304,74.7918164912107,76.16924307453877,dong_pio_liang.py,CBS-QB3,24.46788046513097,31.5060382881912,37.56189410414435,42.527186333607034,50.125438110241056,55.35268322500955,62.25191022517089
O=C1C=CCC1,-22.20171398610769,73.20559364455384,73.20559364455384,dong_pio_liang.py,CBS-QB3,21.148391705900956,27.537946192717396,33.159928655535374,37.803075991707836,45.050915665407,50.273303920305935,57.61550905762788
C=C1COOC1(C)C,-22.194607850523948,87.53438454321117,93.27815009068213,dong_pio_liang.py,CBS-QB3,34.82060029153741,43.65067492716213,51.271321501624996,57.814640131443724,68.15801896849841,75.57891215158317,86.09343909885253
C=C(C)C=CO,-22.13004204712532,81.46623487860829,83.64940436067974,dong_pio_liang.py,CBS-QB3,30.21352460257629,37.28155510736214,42.496699167887186,46.71293699815404,53.39166524415878,58.215572142676855,65.25148914200645
C=CC(O)=CC=C=O,-21.950417451842586,89.5143910618522,89.5143910618522,dong_pio_liang.py,CBS-QB3,32.941511092811204,40.215448980003366,46.143754674880505,50.76507044120107,57.45769358480885,62.14074216749522,68.3698284873554
CC1=C(C)C(O)C1,-21.895390203866764,90.46136452728393,94.82770349142682,dong_pio_liang.py,CBS-QB3,32.8788408793436,39.81097805604742,46.1086407360086,51.803901239828676,61.24346349002824,68.35539267413004,79.16292949395317
CC(N(CC)O)CCC=C,-21.67938588945448,117.52764956822892,120.51656194904373,pang.py,CBS-QB3,56.09914539678757,68.38640237977371,78.97237377856835,88.04596919810244,102.35397682714105,112.59092733845127,127.10981821561428
CC1=C(C)COOC1,-21.59968091067411,87.34124997942557,93.08501552689653,dong_pio_liang.py,CBS-QB3,32.31813311742577,40.563780207471666,48.25405371452199,55.18633083030761,66.37642576723304,74.15316700099427,85.6283924124968
CC1(C)COO1,-21.429287968702795,79.73016669807812,84.096505662221,dong_pio_liang.py,CBS-QB3,26.687971272905735,33.08895211284512,38.686017947008004,43.545689046256776,51.36401035037921,57.11889646540725,65.56833145792578
CC1=CCCC(C2(C)CCC=C(C)C2)C1,-21.428499198681813,126.73985450540725,133.28936295162157,pang.py,CBS-QB3,66.5774983954549,85.97261993434019,103.81853340840343,119.69331878982163,144.88259992694594,162.32842076990443,188.55097675448852
CC1OOC1C,-21.40913814627717,80.75746188778957,86.50122743526053,dong_pio_liang.py,CBS-QB3,26.308005426939808,32.72753612894058,38.47859743105163,43.4177150905987,51.191636335256206,56.96483430700765,65.5780573433431
CC1=CCC(C2(C)CCC=C(C)C2)CC1,-21.37854153459797,127.0925439147024,133.64205236091672,pang.py,CBS-QB3,66.62291973598249,85.98108718277598,103.79979405109944,119.66356649306586,144.87692462415572,162.34644473286806,188.60491947495703
CC1=CCC(C)(C2CCC=C(C)C2)CC1,-21.328903842315015,124.80082608686686,131.35033453308117,pang.py,CBS-QB3,66.79088770969764,86.0872078253635,103.83653501529399,119.64798425047405,144.84375957844344,162.3476569288337,188.58781707900812
CC(C)=C=O,-21.030466773929035,75.30774447215958,81.05151001963053,dong_pio_liang.py,CBS-QB3,22.409315159262647,26.45481073643454,30.114251515893883,33.432785891380924,39.101215770520945,43.473983478579356,50.24217594507375
C=CC(C)=CO,-21.008526829224444,83.45585027611362,85.63901975818507,dong_pio_liang.py,CBS-QB3,29.79913382197649,35.53059331757234,40.520936119767335,44.85073649158702,51.81686940606464,56.95943307973806,64.65638376457612
CCC(C)=C(C)C,-20.73378166013233,97.3874227515595,106.12010067984528,dong_pio_liang.py,CBS-QB3,35.11300707076464,43.907179790459665,52.53359854864364,60.122569266099575,72.54872174938907,81.9295432246654,96.2173157757469
CCC1C2C=CC(CC2)C1CC,-20.670508484379916,106.17323436344971,111.91699991092067,pang.py,CBS-QB3,50.738399149148485,67.46698863832917,83.12230927868548,96.97451242569133,118.35268919115212,133.36514435531544,156.07686535453865
OC=C1CO1,-20.619472078891295,72.08446164159314,72.08446164159314,dong_pio_liang.py,CBS-QB3,20.79089981416042,25.162870367843976,28.45220167865679,31.006287511784972,35.01296042659224,37.881197451114716,42.01414295665068
C=C(C)OO,-20.565945010920245,78.89365909008654,81.07682857215799,dong_pio_liang.py,CBS-QB3,24.855774629129634,29.283529050104786,32.852990701017205,35.94258041611225,40.896757762429644,44.53947392422944,49.986208222699794
CC,-20.49149255415954,54.7756954250205,60.519460972491444,dong_pio_liang.py,CBS-QB3,12.57449808449193,15.339560005647572,18.136528275917783,20.767468304610478,25.242847957611016,28.752219186535374,34.43871491736233
O=C=COO,-20.30816300032823,75.42570002799629,75.42570002799629,dong_pio_liang.py,CBS-QB3,19.59170568365551,22.504926666939348,24.73160711108747,26.43911592892792,29.024260704317822,30.793547256544933,33.03124299995255
CCC=C=O,-20.262751203888936,77.62413154591506,79.80730102798651,dong_pio_liang.py,CBS-QB3,22.03969184478892,26.35409157547904,30.283042352076954,33.798537702328595,39.56976644782351,43.814246886118546,50.32662427253836
O=C(O)C1=CC1,-19.789981382114252,76.97340306122595,76.97340306122595,dong_pio_liang.py,CBS-QB3,22.44493643990306,27.561618591439387,31.64058297374127,35.03173488909142,40.2567283399178,43.837483291734216,48.3844322216428
C1COC1,-19.692387677711288,64.87086721997719,66.24829380330524,dong_pio_liang.py,CBS-QB3,15.405621824194494,20.016038279531013,24.542705745114723,28.61418241777729,35.01087275964872,39.67368553586808,46.473527991902365
C=CC(C)(C)CC,-19.582236583654403,90.73464638530551,97.28415483151983,dong_pio_liang.py,CBS-QB3,39.793050347405035,48.81166209405089,56.7651461357469,63.75387332384193,75.21206546934174,83.88330504021033,97.17851762422684
