smiles,H298 (kcal/mol),S298 (cal/mol/K),Sint298 (cal/mol/K),source,level_of_theory,Cp300 (cal/mol/K),Cp400 (cal/mol/K),Cp500 (cal/mol/K),Cp600 (cal/mol/K),Cp800 (cal/mol/K),Cp1000 (cal/mol/K),Cp1500 (cal/mol/K)
C=C(C)C(C)(C)O[O],-6.4530791719287315,99.41557044527507,105.96507889148938,dong_pio_liang.py,CBS-QB3,39.151383943665955,47.156959150019645,54.15590425586161,60.250179337221326,70.10370382296432,77.41778958489482,88.35518165552699
CCO[O],-6.428284364308804,74.00644683521712,76.18961631728857,dong_pio_liang.py,CBS-QB3,17.61988797073843,21.08678631716482,24.3478899557935,27.196944673093142,31.822454597710504,35.271325626768636,40.423277712887185
[O]C1COC1,-6.419032047894911,71.7460782184601,73.12350480178817,dong_pio_liang.py,CBS-QB3,18.820851668888317,23.968627143743475,28.48164462697658,32.20394429880174,38.00487526344862,42.1608294739216,47.93528393249713
OCC1[CH]O1,-6.371308709267922,76.93752071957854,76.93752071957854,dong_pio_liang.py,CBS-QB3,23.3684531030195,28.186757192040535,31.6332473251434,34.308082513411875,38.54210743162747,41.60928825840726,46.15426488586365
OOC1C[CH]O1,-6.35039465485244,80.0571618034553,80.0571618034553,dong_pio_liang.py,CBS-QB3,25.221456395022567,31.209907160066543,35.76786891516253,39.322093079964574,44.7565287958653,48.45759334038241,53.183954104219666
C=CC(O)(C=C)O[O],-6.234173998583562,96.3530488407822,96.3530488407822,dong_pio_liang.py,CBS-QB3,38.926169592201155,44.974929530924825,50.01526888216898,54.292959096207426,60.928871944801685,65.55667065437858,71.85486704832577
[CH2]C1OOCC1OO,-6.231857173404809,97.19615683605157,98.57358341937963,dong_pio_liang.py,CBS-QB3,33.31126194222375,40.34660985529163,46.408261796190246,51.514947265679396,59.182615344922226,64.44375552558316,72.18366650996175
[O]C1COOC1,-6.218447128360664,76.39512769264576,76.39512769264576,dong_pio_liang.py,CBS-QB3,22.096914779463475,27.851552814811473,32.71213154260993,36.755380153595894,43.064960468640486,47.49801901402677,53.49703401723062
[CH2]C=COC=CC=O,-6.143449914253845,93.59379950244094,94.97122608576902,dong_pio_liang.py,CBS-QB3,33.5092092093061,40.72456409980959,47.02852235131334,52.40710422839437,60.540680820612344,65.8472996051434,73.29582736968966
C=C(CO[O])COO,-6.117549048222294,100.62796786021357,100.62796786021357,dong_pio_liang.py,CBS-QB3,40.74389519951664,46.550304208887624,51.249213580901056,55.21664498188065,61.32089662879615,65.52718050990438,71.18044766402723
C=C1COOC1(C)CO[O],-6.116927815345657,103.60276554502266,107.16336161042217,dong_pio_liang.py,CBS-QB3,41.1516664561573,50.510784794737894,58.56820938829588,65.32586393221246,75.40360174792794,82.40363107959848,92.6491709969025
O[CH]C1COO1,-6.1113497550315685,80.70352793807636,80.70352793807636,dong_pio_liang.py,CBS-QB3,25.40330287983594,31.849496726342633,36.85285385658699,40.53570438171069,45.88968223977723,49.393368881682605,53.54439486136711
OOC1[CH]CCCC1,-6.057504405554096,93.22321735361528,93.22321735361528,dong_pio_liang.py,CBS-QB3,35.0644141089174,44.484347226127724,53.01514215396749,60.38405003088489,71.57017850363442,79.50614489674953,91.32969444636116
C[C]1COOC(C)C1,-5.996439283746689,93.34605294973161,97.7123919138745,dong_pio_liang.py,CBS-QB3,34.437855132597626,43.34840482532879,51.57337415736138,58.89807948724237,70.51211870002096,78.56879151348757,90.74185466849951
[CH2]C(C)(OC1=COC=C1C)C(=C)C,-5.970532051920817,130.6540512701129,137.2035597163272,dong_pio_liang.py,CBS-QB3,57.81656989177916,70.90681755985493,82.40647651090703,92.27332083842303,107.83847106968346,118.94609321676865,134.35776766458767
C=C[CH]COOCC(C)C,-5.929725011887972,115.45458234909538,119.82092131323826,pang.py,CBS-QB3,48.55606790986374,59.80256848118681,69.8784659827187,78.83604903987822,93.63371563808533,104.72703454047803,120.55841196931527
COOC[C](C)C,-5.865801356079013,105.22130834182329,113.14824337136568,dong_pio_liang.py,CBS-QB3,33.27513893963479,40.41701006358318,47.43838965375501,53.58899432826071,63.61638412109148,71.13103925199233,82.38631729455807
[CH2]CO,-5.859396664524146,69.10399501018331,70.48142159351137,dong_pio_liang.py,CBS-QB3,17.086552376285397,19.686839456555905,22.008517922361612,24.07625738921129,27.54224742329022,30.25676502371319,34.70045808283006
CC1=C(CO[O])COOC1,-5.843756248724858,104.91026539195533,107.09343487402678,dong_pio_liang.py,CBS-QB3,38.154311362500756,47.25905062809174,55.332242322139095,62.26763248831996,73.22649289726375,81.06012050843212,91.90518820703393
CCC1(C)[CH]COOC1,-5.826463614416125,99.84756018002147,104.21389914416436,dong_pio_liang.py,CBS-QB3,41.20628417105793,52.04260101903538,61.45087821427127,69.5706753596223,82.5071710881309,91.88880219902867,105.32372782010303
[CH]=COCO,-5.730431537275737,79.75483666387822,79.75483666387822,dong_pio_liang.py,CBS-QB3,26.577854397788908,30.647180356599616,33.313001309297924,35.56377067760586,39.15329317814544,41.78299395306884,45.78148009873388
C[CH]C(C)OOC,-5.650067601166204,104.22103924588639,109.39312110877266,dong_pio_liang.py,CBS-QB3,36.45329240577993,43.15815396729332,49.71782803591969,55.504276188715124,64.94754173335926,72.04371550492543,82.7850584762017
CC1=CC(OOCC(C)C)[CH]CC1,-5.568797276222624,128.1713402378795,134.72084868409382,pang.py,CBS-QB3,61.731677909111035,76.80265718903443,90.17407424986018,101.91450913000851,120.87250016507116,134.60826125405356,154.5664295614925
[CH2]C(=C=O)C=O,-5.528216281778518,80.28076603682354,81.6581926201516,dong_pio_liang.py,CBS-QB3,23.581755591639638,27.195671404707603,30.30308295703788,32.95872257288396,37.11740963107096,40.04476852903059,43.95621502995376
CC1([O])COO1,-5.514085929548539,78.55479640460106,80.73796588667251,dong_pio_liang.py,CBS-QB3,24.18268274845392,29.9616243193086,34.46170789018164,38.05188321190326,43.64439484589423,47.574160818317395,52.943979047164184
OOCC1[CH]COO1,-5.397602663412552,94.66570199298887,94.66570199298887,dong_pio_liang.py,CBS-QB3,35.63992182971587,43.992061328941475,49.86174351792541,54.42336225760568,61.433927122238195,66.25008649082218,72.63260254061304
C[C](C)C(C)(C)C,-5.368637754430555,97.7440541675007,112.22049764325742,dong_pio_liang.py,CBS-QB3,37.728209014170076,47.062951532607514,55.673066867114,63.462543445600105,76.40434740011405,85.95552423527725,100.28663813274581
OC1[CH]C1O,-5.217433928905672,80.51399128205172,81.89141786537978,dong_pio_liang.py,CBS-QB3,21.993314153183935,26.545916809788146,30.063138825883605,33.0175349476523,37.69440382684556,41.06279256019886,45.9100127394161
C[C](C)C(C)(C)CC(C)=C(C)C,-5.187038202872097,135.48713241334505,152.1467453711732,dong_pio_liang.py,CBS-QB3,64.25395941988337,79.19186023979735,93.39927791008552,105.81014767645745,125.93258878189911,140.9071939576895,163.2103887704583
[O]OCC=CC=O,-5.1643575574027105,90.53651743356178,90.53651743356178,dong_pio_liang.py,CBS-QB3,28.394597139724247,33.63121561444479,38.164419462248446,42.05878581598674,48.179240270340166,52.468898830984706,58.01826675621118
[CH2]C(C)=COC,-5.158007119857968,87.15104827351409,92.89481382098505,dong_pio_liang.py,CBS-QB3,28.883363488521418,35.204036429998474,41.19982435888527,46.433543204220754,54.866623452460296,61.079550049506686,70.14465949714533
[CH2]C1(C(C)=O)OO1,-5.086452108830487,89.78449328444651,93.34508934984602,dong_pio_liang.py,CBS-QB3,28.04467073489828,33.934000831998475,38.96247227800192,43.07833583097592,48.892559458372475,52.766926151552575,58.14592030641754
CC=CCOOC([CH]CC)CC,-5.079700418423481,138.3484455219605,143.5205273848468,pang.py,CBS-QB3,60.901288882662335,74.07374551109446,86.61264747099307,97.5744775394726,115.34419491876362,128.56556372594645,148.26091018738887
C[CH]C=COC,-5.068621840628574,87.29620012127431,91.6625390854172,dong_pio_liang.py,CBS-QB3,29.310254990336134,35.62354844047189,41.48866283659273,46.60063964719103,54.845658779982614,60.93286241443213,69.87566426995318
C=CC(CO[O])OO,-4.998184934616948,106.57433745999532,105.19691087666726,dong_pio_liang.py,CBS-QB3,37.2619294559587,42.859532471981645,47.78399740477773,52.02776008395669,58.75960826745023,63.60857237736139,70.4706373739508
[CH2]C1(C)CC(C)OO1,-4.721317093339865,95.45230906847843,101.19607461594939,dong_pio_liang.py,CBS-QB3,37.25726793053936,46.24432745820514,54.02800143543978,60.7369332171549,71.40719719014304,79.13248052234225,90.22337808515297
[CH2]C1CC1(C)CCO,-4.695546430709803,103.57447428909651,107.13507035449602,dong_pio_liang.py,CBS-QB3,44.65543139797322,53.32026043144157,60.87587777761234,67.44755340900149,78.06380351952845,85.95113250891015,97.89107646929496
C=CC(O[O])C(=C)O,-4.685292213982297,95.93333476626366,94.55590818293558,dong_pio_liang.py,CBS-QB3,37.92359549541587,45.98173673525431,51.50992513779397,55.939025450013666,62.60006374272343,67.00371468424474,72.39606162479205
C=CC(C)C(C)CO[O],-4.602981940194563,108.70572939309602,110.31721519058279,dong_pio_liang.py,CBS-QB3,45.6645465975875,55.27143833801508,63.627126676059994,70.86189858513079,82.45222247552698,90.93423165864245,103.30672216406192
[O]OCC=CCOO,-4.542681723273284,106.52246960104158,106.52246960104158,dong_pio_liang.py,CBS-QB3,37.71192382311223,42.798384538182034,47.454078028078044,51.54481448020248,58.138063992427725,63.00510346877054,70.18846063343653
OOC[C]1COOC1,-4.460708637201946,98.15300773615652,99.53043431948458,dong_pio_liang.py,CBS-QB3,32.95162629185411,39.576831650533435,45.485795570430206,50.556965343534735,58.556225058587906,64.25719657927343,72.0964281445698
C=CC(COO)O[O],-4.451673616678527,105.14013362755087,103.76270704422281,dong_pio_liang.py,CBS-QB3,37.178222157798274,42.19657733166731,46.97516076454601,51.19755521869094,58.00394630012443,63.025265665929254,70.39685351437393
CCN(OCC(C=C)O[O])CC,-4.4116832733608256,127.96119444245986,130.9501068232747,pang.py,CBS-QB3,62.24073770111384,74.0720894208895,84.40973715638265,93.39963234624983,107.8809410747064,118.52750803940728,133.87786474663122
[O]OC1CC=CC1=O,-4.333062138190411,89.12353999619195,89.12353999619195,dong_pio_liang.py,CBS-QB3,27.55738331784009,33.90113974939258,39.635064674323615,44.60797786058952,52.09784342024842,56.88792742821414,63.73989989978681
C=CC(C)(CC)CO[O],-4.303629471125734,109.58198043781869,112.57089281863351,dong_pio_liang.py,CBS-QB3,45.00316974238197,54.52619863606027,62.988899290160155,70.34255698271764,82.13938580851494,90.78461488118549,103.38080894842976
C=CC(=CO)O[O],-4.267274230344222,83.69203743757127,83.69203743757127,dong_pio_liang.py,CBS-QB3,28.324796721028452,34.47113699425685,39.735948938356835,44.212828811045995,51.15012807458909,55.92360765273422,61.813306426320494
[CH2]C(=C)C(C)(C)OO,-4.207291402876839,99.63920474958263,105.38297029705357,dong_pio_liang.py,CBS-QB3,44.27540617427706,52.31627668190394,58.83009091301625,64.4528128948615,73.42645082981981,79.97419164391972,89.61480106225146
[CH2]CC(C)OO,-4.203729456197206,96.00495936520194,98.18812884727339,dong_pio_liang.py,CBS-QB3,31.951921721256205,37.598058281652,42.873470291257895,47.4833571310231,54.93589150628459,60.46060676389293,68.65876135737167
[O]CC=CC=O,-4.142697695992698,84.57540465216111,84.57540465216111,dong_pio_liang.py,CBS-QB3,25.45524428463728,29.672186897561748,33.71513589444276,37.26840826741527,42.92473188424105,47.00916422758509,52.71946234527928
[O]CC1CO1,-3.997681894990572,76.94573123897518,76.94573123897518,dong_pio_liang.py,CBS-QB3,19.996710013580444,24.39594712702394,28.510136200184036,32.17365080463771,37.862336238308075,41.6405490038738,47.231438987935704
CO[C]=CO,-3.9422080532796184,77.83547941213845,80.0186488942099,dong_pio_liang.py,CBS-QB3,23.374208053046274,27.30431802522263,30.61768879624079,33.45321220259149,37.912796028045484,41.09041671776863,45.567637055566806
[CH]1OC=CO1,-3.9283154951633446,67.37586683207509,68.75329341540316,dong_pio_liang.py,CBS-QB3,15.71669757983308,20.249910069004212,24.095410401830797,27.044105505164822,31.345602306428866,34.345271499671135,38.318931847120936
O=C1[CH]OO1,-3.914312084394116,68.45504171641115,68.45504171641115,dong_pio_liang.py,CBS-QB3,15.672827929629715,18.68322221784673,21.103680950674004,22.91844494465285,25.519356461245184,27.209044042185468,29.171124179942996
[CH2]C1(C)OC1(C)C,-3.8094318459900807,93.60131839941464,101.52825342895702,dong_pio_liang.py,CBS-QB3,35.3250149877481,42.890551309236635,49.567170831659055,55.431819660470275,65.02198896876803,72.23262531652581,83.2773126277641
C=CC([O])=C=O,-3.7328864541367675,79.5700020558914,79.5700020558914,dong_pio_liang.py,CBS-QB3,23.81497800634302,27.535202009977507,30.550905616766013,33.11127445434284,37.08249457182568,39.845481525082214,43.54487632529851
C=C(C)CC(C)O[O],-3.6745192270429636,103.82333368588559,106.8122460667004,dong_pio_liang.py,CBS-QB3,39.96337974443896,47.97425845718257,54.98335592879064,61.09542754329159,70.94206039688929,78.20500156818355,88.9092197960098
CC[O],-3.5816915569816246,66.94209310519719,69.12526258726864,dong_pio_liang.py,CBS-QB3,15.83480424522854,18.647687595307413,21.323379049395314,23.7902890004681,27.939221656824504,31.03303147359465,35.85548857580186
[CH2]O,-3.520040757350523,59.42859631037291,60.80602289370097,dong_pio_liang.py,CBS-QB3,11.264493822010268,12.571365770116865,13.898334228271272,15.083906003762674,17.052316233820495,18.569840640657745,20.970538860312384
OC1[CH]OO1,-3.4130092537448067,71.93140641572124,71.93140641572124,dong_pio_liang.py,CBS-QB3,18.425934498522558,23.18291240132084,26.935178171859466,29.630765565255835,33.429971657227235,35.91408756950286,38.76656725111735
[CH2]C(=C)CC(C)=O,-3.290746629728822,96.66210206634616,100.22269813174566,dong_pio_liang.py,CBS-QB3,31.73529057768815,38.4334592277063,44.71491097255497,50.1802798588282,58.99495574057337,65.49977693225621,75.02929405516012
CC1(C)OC=C1CO[O],-3.2226109224195616,101.47135695466856,105.83769591881145,dong_pio_liang.py,CBS-QB3,38.83580378307724,46.89665601970444,53.87648066575405,59.88665338832654,69.41522350797243,76.26008282156788,85.91695628310588
C=C(C)C(C)[CH]OC,-3.2205924791908345,106.47340044351597,111.64548230640224,dong_pio_liang.py,CBS-QB3,43.2579891949507,51.56724974590195,59.0311862748805,65.70150710326278,76.58156046655685,84.74708408998087,97.14565668072535
O=C(OO)[C]1CC1,-3.1090768150886157,87.25865681507305,88.63608339840111,dong_pio_liang.py,CBS-QB3,27.888817745744127,34.19335258322693,39.73677238705068,44.362954981068604,50.82453179309921,54.63748959252198,59.724428354955656
C[CH]CCOO,-3.0283532626933747,97.63562482289498,99.81879430496643,dong_pio_liang.py,CBS-QB3,29.844763858930776,35.621314820364816,41.20321267016981,46.075193082505876,53.97279883876783,59.84090635260229,68.50329163576731
C=C[CH]C(C)=O,-2.993228721730749,83.40443110872913,85.58760059080058,dong_pio_liang.py,CBS-QB3,27.02130270800765,32.97236184578129,38.127995830092026,42.56922382710947,49.621278383951534,54.70519173080305,61.8817706582947
C=CC(C)(CC)O[O],-2.9492235787865146,102.09781923690636,105.08673161772118,dong_pio_liang.py,CBS-QB3,41.24431385854043,49.203951855494914,55.92664807868069,61.69123796469721,71.05882166227764,78.12420572626768,88.89116627334941
[CH2]C(CC)OO,-2.865637972891834,95.01683981140067,97.20000929347212,dong_pio_liang.py,CBS-QB3,33.36133739986482,38.70646086192505,43.583338458723716,47.95340036574347,55.07580624559716,60.42135744829254,68.5400194347188
[CH]1CCCO1,-2.7953201351054457,71.40519380278099,71.40519380278099,dong_pio_liang.py,CBS-QB3,19.63770975261742,25.745552381040458,31.33753857776052,36.09270929509476,43.55241496763663,49.00336569542447,56.85750441448816
C[CH]CC=O,-2.7925314746600627,86.51273683261508,88.69590631468652,dong_pio_liang.py,CBS-QB3,22.734636570349327,27.198304780813,31.702523082572423,35.66534169516701,42.16879133282055,47.08674675658891,54.537597441334384
C=CC(CCC(C=C)OO)O[O],-2.6447741973585956,121.84111010377633,119.08625693712021,pang.py,CBS-QB3,55.065787440377434,66.75564466996822,76.93246780321104,85.64942651936065,99.36288819443904,109.10862615443595,122.5461103038803
C=CC(O)[CH]C=C=O,-2.5970529866733876,99.46126237660239,98.08383579327432,dong_pio_liang.py,CBS-QB3,36.69306121067264,42.63563025905897,47.75662860324331,52.14760799930448,59.077592435205815,64.04549947072658,71.13728057081026
[CH2]C(=C=O)COO,-2.5076888745841486,93.26750277080421,94.64492935413229,dong_pio_liang.py,CBS-QB3,33.42539678990897,37.75660167337907,41.30781512176673,44.329883623399134,49.04136121408349,52.35686211566731,56.96395695533746
[CH2]C=CO,-2.453177206174498,70.49163914873421,71.86906573206227,dong_pio_liang.py,CBS-QB3,19.702460511675337,23.759686370101726,26.927472778652007,29.553340076438072,33.75615846018048,36.83677934320077,41.40582166238575
C=C(C)C(CC)O[O],-2.418552806575765,105.31961945750467,108.30853183831948,dong_pio_liang.py,CBS-QB3,39.000268945650106,46.587572406787764,53.69870020416228,59.91394005464186,69.96884645742657,77.4299512886807,88.51376321831141
[CH2]C1OC1OO,-2.4152710943215117,85.08700969939815,86.46443628272623,dong_pio_liang.py,CBS-QB3,28.623911621829443,33.9103618183457,37.47672106730892,40.379155334530324,44.84084782454663,47.90953967227726,52.010583061448514
C=C(C)C(C)(C)[O],-2.3895288411135907,92.49508894227156,99.0445973884859,dong_pio_liang.py,CBS-QB3,35.202762853198486,43.046508159341116,49.89783118798279,55.858717793195645,65.48778253536008,72.63221876135754,83.35980529563096
C[C]=O,-2.289317506528948,63.80194143791038,65.98511091998184,dong_pio_liang.py,CBS-QB3,12.081497150662523,14.04422027392352,16.002588309937263,17.73154582911084,20.583386753003687,22.758174435191208,26.11547225726996
O[C]1COO1,-2.1439416483162343,72.84126929997582,72.84126929997582,dong_pio_liang.py,CBS-QB3,19.09185693558413,22.736539718015297,25.585125220090344,27.97251078053117,31.684472148049796,34.274610410910135,37.742432311557856
[CH2]C1(OO)CO1,-2.1077733643436103,84.4298187494896,85.80724533281766,dong_pio_liang.py,CBS-QB3,28.260566810781647,33.55901576015067,37.19347260148866,40.16079810816483,44.715615069228924,47.83848511662907,51.971050568921754
[CH2]COC,-2.0728415170663723,78.91445119689689,82.4750472622964,dong_pio_liang.py,CBS-QB3,21.055158335936905,24.97934071912428,28.869773008101454,32.335837750612626,38.03720227715343,42.372661712510514,49.07240485107947
C=C[CH]CO,-2.03051599405274,82.28159111824765,82.28159111824765,dong_pio_liang.py,CBS-QB3,25.43824470913744,30.27508955404478,34.504834245665386,38.1895738633409,44.154539345027025,48.59523123705163,55.302684115842254
CC1(C)OC2OOC[C]21,-2.0205342160142488,92.22051170382697,96.58685066796986,dong_pio_liang.py,CBS-QB3,35.68011685689005,45.24390683351434,53.12660953462237,59.64162918930051,69.92044607178694,77.26834569440345,87.47423463199307
C=C(C=O)[C](C)C,-1.987178312031315,92.77565518832937,98.51942073580032,dong_pio_liang.py,CBS-QB3,30.954702549829065,38.150645785235575,44.68448063100502,50.33688457640636,59.37197885961325,65.94813046300192,75.35090231327078
CC[CH]COO,-1.8973475923278738,98.6488667803037,100.83203626237515,dong_pio_liang.py,CBS-QB3,30.115038449668255,35.638533567254306,41.097882528392326,45.87877976675018,53.670713671140774,59.507620027087945,68.24602962095923
C[C](C)C1(C)CO1,-1.797207404397802,95.10231125814416,103.02924628768655,dong_pio_liang.py,CBS-QB3,32.78765115254512,40.47973504446195,47.71180090091376,54.032880909719296,64.28448816591204,71.9182613700342,83.31181048294053
C=CC(C)(C)CC[O],-1.7775824664608417,101.67453026870672,106.0408692328496,dong_pio_liang.py,CBS-QB3,43.021590912863545,52.27207567693978,60.26800993903084,67.15850236378904,78.16443969474047,86.26213032630977,98.57047132187024
CC(C)=C(C)CO[O],-1.7537926401314796,104.21647044051483,110.76597888672916,dong_pio_liang.py,CBS-QB3,34.65782669080554,42.75682887071662,50.438983844327964,57.1388463136537,67.98863929123381,76.04243806357987,87.94363149719602
[O]OC1CO1,-1.7452222290723853,74.91835671030759,74.91835671030759,dong_pio_liang.py,CBS-QB3,18.057257813712045,21.755514689805732,24.77534676817758,27.317518411640993,31.27852905700451,34.048021176845126,37.73938021077318
C=CC(C=O)O[O],-1.7403956481234553,93.03895911087291,91.66153252754485,dong_pio_liang.py,CBS-QB3,28.656833671930777,33.72169150487281,38.13523174576361,41.893694629711504,47.74650281238974,51.83363859279159,57.25595384937737
CC(C)COOC1[CH]C=CC1,-1.7137198849576818,116.97978172651207,121.34612069065496,pang.py,CBS-QB3,51.52014007473116,63.71790291486578,74.50865837195028,83.93770044631968,99.0031835005667,109.7221562895411,125.2020201138352
C[CH]C(ON(CC)CC)C,-1.5611591358530856,127.55164088027425,134.90689222523196,pang.py,CBS-QB3,54.165602767509355,66.05264480683056,77.2290968756047,86.95206123845676,102.62853557278335,114.19281449887193,131.1345075420005
[CH2]C(C)COO,-1.5538640767017742,95.2890130007511,97.47218248282255,dong_pio_liang.py,CBS-QB3,33.08274152100905,38.67964454354204,43.658045003119035,48.07598564373845,55.24954961133493,60.60136457476865,68.64924288663289
C=C(COO)[C](C)C,-1.4449924443892044,105.53880761033868,111.28257315780964,dong_pio_liang.py,CBS-QB3,39.46205003072276,47.30136108427916,54.471881267550195,60.70425767604558,70.71621577704902,78.06589711311663,88.78100150655592
C[CH]C(C)C(C)C,-1.2327785682120975,102.28298035894939,109.6382317039071,dong_pio_liang.py,CBS-QB3,40.57810065044282,49.757380631027424,57.991338866119136,65.33333784765786,77.56427217205382,86.91454015660612,101.00502470927879
C[CH]C1(C=O)OO1,-1.1219571882767205,87.27439017228119,89.45755965435264,dong_pio_liang.py,CBS-QB3,28.19468155553233,34.14996057797813,39.324643146809265,43.64342470757812,49.79258245211962,53.5094657326998,58.580005694486374
[CH2]C(C)C=O,-1.0668670809280898,84.0067269355588,86.18989641763025,dong_pio_liang.py,CBS-QB3,25.20059813904277,29.285374131596786,33.20634234737332,36.83842612056116,42.82544713027183,47.37973452147036,54.431490177614606
C=C(C)[C](C)COO,-1.0122197469336605,107.40401654440844,111.77035550855132,dong_pio_liang.py,CBS-QB3,39.69224783307285,47.14258805414835,54.25487086562143,60.453686802131735,70.47022342691338,77.88325296361377,88.79738850816442
CC1=C(C)C(O[O])CC1,-0.9617347545453571,101.75981091412999,106.12614987827288,dong_pio_liang.py,CBS-QB3,37.1315061124912,46.38116613221498,54.85546776401674,62.20645743312603,74.0096326016048,82.66206331063482,95.20350983877775
OOC1[CH]CO1,-0.9544333987856873,82.39177987068781,82.39177987068781,dong_pio_liang.py,CBS-QB3,25.41481675430249,31.04364872048796,35.36852113873446,38.95358130944715,44.47161578228922,48.253785441644354,53.114473912921845
CC(C)=C(C)O[O],-0.8979925478640643,91.89636615559205,98.44587460180637,dong_pio_liang.py,CBS-QB3,32.504957553530446,39.19880707480299,45.1477661555993,50.39921680579229,59.00417380331818,65.41294594419693,74.59266690577617
C=[C]OC=O,-0.8940731108695724,77.82571923409819,77.82571923409819,dong_pio_liang.py,CBS-QB3,19.808323214859044,22.797001509154263,25.455548799193476,27.75422620961487,31.378364098659382,33.95716410841492,37.476498748581626
[O]OC1C=CCC1=O,-0.7976131660056389,89.92006838268908,89.92006838268908,dong_pio_liang.py,CBS-QB3,27.749149917634185,34.308303735598635,40.1304230908413,45.04334905075274,52.172628836869755,56.95236061180114,63.810910736891955
CCN(OCC=CCO[O])CC,-0.6173786283000643,140.06244936417272,144.42878832831562,pang.py,CBS-QB3,58.65870925635756,70.6681785732695,81.7422750940356,91.30725585050101,106.55437832264403,117.60041659051625,133.23387570388263
[CH2]OC(C)=C(C)C,-0.44698677124278124,101.45846225014574,109.38539727968814,dong_pio_liang.py,CBS-QB3,33.48786124801549,40.614412003444755,47.60507926746415,53.73513118600196,63.74060320396279,71.25591928292543,82.58706265967734
C=C(O)C(=C)O[O],-0.12434716243612494,88.59770097192187,88.59770097192187,dong_pio_liang.py,CBS-QB3,30.95483748115048,36.72819996975373,40.99415991247371,44.49856029933803,49.844212716024686,53.453748436826,57.96241445449568
O=C1[CH]C(OO)C=C1,-0.12044126874587993,91.42814304720098,91.42814304720098,dong_pio_liang.py,CBS-QB3,29.05626736523191,35.73193656516528,41.457641052707935,46.11512232796451,52.7041782971321,57.24629428697706,63.52714547318106
C[C]1OC1OO,0.03378923004091682,84.9964701598944,87.17963964196585,dong_pio_liang.py,CBS-QB3,26.43422712431642,31.040706128691948,34.91957020403443,38.17970351357516,43.2210508653809,46.802766998776285,51.950570667123685
[CH2]CCCOO,0.0503036032651859,98.78902905435083,100.16645563767891,dong_pio_liang.py,CBS-QB3,31.360027098209557,37.05715736462638,42.43071025001075,47.1169939472517,54.693264517384314,60.307981355793494,68.62033822287404
[CH2]CCC=O,0.06931960219810913,86.291657319357,87.66908390268506,dong_pio_liang.py,CBS-QB3,25.07921175624283,29.024049163801152,33.01208049186425,36.71211390195401,42.80523472832809,47.44282832787572,54.60761504779029
C=C(C)[CH]C(=C)O,0.12965144457124875,90.44479195469948,92.62796143677093,dong_pio_liang.py,CBS-QB3,34.75065447192276,42.15283936171552,48.37098218704231,53.681418679432234,62.00014727575727,67.8816426443021,75.99181118594291
[CH2]OC,0.145124423565045,68.53413878596984,72.09473485136935,dong_pio_liang.py,CBS-QB3,15.319948821107458,18.026869849340724,20.757114745115793,23.18217160571212,27.185009688902102,30.242940028086046,34.994132800158816
C=C(C)C(C)(C)C(C)(C)[C](C)C,0.6490897591842838,128.74906203723572,145.40867499506388,dong_pio_liang.py,CBS-QB3,65.67155126091951,81.82490408426847,96.31812502273472,108.86450907543347,128.93966340986103,143.5906750903614,164.76531670117643
CC1(OO)[CH]O1,0.6839003551554791,83.48457345541621,85.66774293748766,dong_pio_liang.py,CBS-QB3,27.56346470627878,32.3938092794891,36.15261991463862,39.32996640483948,44.22571034143757,47.5966043285392,52.037712777200774
[CH]=COC=O,0.8898712535057934,73.63866105676689,73.63866105676689,dong_pio_liang.py,CBS-QB3,19.5218574219696,23.356611736921604,26.638080863934036,29.277695406700573,32.95519334819027,35.44608851528873,38.68211768164866
C=C(C=O)O[O],0.9858162799764603,80.30597074598585,80.30597074598585,dong_pio_liang.py,CBS-QB3,24.17493562390994,27.736449127648285,30.75900016832744,33.31959065375065,37.273030996204646,39.996735760695984,43.52635978352342
CC[CH]C(CC)OOC1C=CCC1,1.026239937021013,134.75247745078045,137.74138983159528,pang.py,CBS-QB3,58.28464346623707,74.49420120619105,89.15918304974069,101.84316167601976,122.1118913854706,136.85944826659656,157.9492175297598
CC1(C)CC1(C)O[O],1.1291875499954085,97.76086241217885,104.31037085839317,dong_pio_liang.py,CBS-QB3,38.32884644164199,46.42096921072773,53.53652303961519,59.79595572565302,70.03435069762463,77.69901904891016,89.22523282581619
[CH2]C(=O)C=C(C)C,1.1504328909617436,91.14069767641747,96.88446322388843,dong_pio_liang.py,CBS-QB3,32.22630416392494,39.33224217280156,45.72525519579947,51.369109964215404,60.40372970250986,66.70350739814533,75.45709850448148
C=C(CO[O])C(C)C,1.213065047164641,105.13186553887671,109.4982045030196,dong_pio_liang.py,CBS-QB3,37.860301776036515,45.73825704081377,53.067708733934026,59.445458443098666,69.72934906122333,77.32069467525812,88.4858889211233
CC(C)=C(C)C[O],1.2700501001313356,96.99454694337659,103.54405538959091,dong_pio_liang.py,CBS-QB3,32.54904865901989,39.746009121587775,46.867745918948614,53.13608794526528,63.40315678087109,71.15677357617975,82.96578919424496
CCN(OC1C=CC(C1)O[O])CC,1.3112987124847733,130.8598651076879,135.2262040718308,pang.py,CBS-QB3,58.1218872793958,72.07030626742176,84.41187240976794,95.01197148157351,111.75847146422667,123.72993914506308,140.33658296211019
